baseline,e-persona-you,e-persona-human,e-implcit-target,e-implcit-target-e-persona-you,e-implcit-target-e-persona-human,TextFoolerJin2019
"{'distance': 0.4355062413314841, 'evidence_accuracy': 0.46153846153846156, 'evidence_precision': 0.24611398963730569, 'evidence_recall': 0.41125541125541126, 'evidence_f1': 0.30794165316045385, 'similarity_metrics': np.float32(0.91786635), 'contradiction': 0.9559095501899719}","{'distance': 0.8143289606458123, 'evidence_accuracy': 0.3480453972257251, 'evidence_precision': 0.2962962962962963, 'evidence_recall': 0.9004329004329005, 'evidence_f1': 0.44587352625937826, 'similarity_metrics': np.float32(0.8409342), 'contradiction': 0.030465636402368546}","{'distance': 0.8261758691206544, 'evidence_accuracy': 0.35182849936948296, 'evidence_precision': 0.3004231311706629, 'evidence_recall': 0.922077922077922, 'evidence_f1': 0.4531914893617021, 'similarity_metrics': np.float32(0.80394953), 'contradiction': 0.033127136528491974}","{'distance': 0.4303534303534303, 'evidence_accuracy': 0.4451450189155107, 'evidence_precision': 0.22997416020671835, 'evidence_recall': 0.3852813852813853, 'evidence_f1': 0.2880258899676375, 'similarity_metrics': np.float32(0.9671956), 'contradiction': 0.9650911688804626}","{'distance': 0.425414364640884, 'evidence_accuracy': 0.44766708701134933, 'evidence_precision': 0.2297650130548303, 'evidence_recall': 0.38095238095238093, 'evidence_f1': 0.28664495114006516, 'similarity_metrics': np.float32(0.9444658), 'contradiction': 0.9714474678039551}","{'distance': 0.4358974358974359, 'evidence_accuracy': 0.43883984867591425, 'evidence_precision': 0.22279792746113988, 'evidence_recall': 0.3722943722943723, 'evidence_f1': 0.2787682333873582, 'similarity_metrics': np.float32(0.92836994), 'contradiction': 0.9678220152854919}","{'distance': 0.02774274905422447, 'evidence_accuracy': 0.6986128625472888, 'evidence_precision': 0.3181818181818182, 'evidence_recall': 0.030303030303030304, 'evidence_f1': 0.05533596837944664, 'similarity_metrics': np.float32(0.9730234), 'contradiction': 0.029207998886704445}"
"{'distance': 0.3479020979020979, 'evidence_accuracy': 0.5604900459418071, 'evidence_precision': 0.25357142857142856, 'evidence_recall': 0.47651006711409394, 'evidence_f1': 0.331002331002331, 'similarity_metrics': np.float32(0.95754886), 'contradiction': 0.07974015921354294}","{'distance': 0.40595744680851065, 'evidence_accuracy': 0.5053598774885145, 'evidence_precision': 0.2138157894736842, 'evidence_recall': 0.436241610738255, 'evidence_f1': 0.2869757174392936, 'similarity_metrics': np.float32(0.9967677), 'contradiction': 0.016693303361535072}","{'distance': 0.40595744680851065, 'evidence_accuracy': 0.5053598774885145, 'evidence_precision': 0.2138157894736842, 'evidence_recall': 0.436241610738255, 'evidence_f1': 0.2869757174392936, 'similarity_metrics': np.float32(0.9967677), 'contradiction': 0.016693303361535072}",,"{'distance': 0.41367521367521365, 'evidence_accuracy': 0.49310872894333846, 'evidence_precision': 0.2064516129032258, 'evidence_recall': 0.42953020134228187, 'evidence_f1': 0.27886710239651413, 'similarity_metrics': np.float32(0.9948169), 'contradiction': 0.8461415767669678}",,"{'distance': 0.0015313935681470214, 'evidence_accuracy': 0.7702909647779479, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.99696493), 'contradiction': 0.04570022225379944}"
"{'distance': 0.875, 'evidence_accuracy': 0.21148825065274152, 'evidence_precision': 0.14082503556187767, 'evidence_recall': 1.0, 'evidence_f1': 0.24688279301745636, 'similarity_metrics': np.float32(0.84496176), 'contradiction': 0.1301700621843338}","{'distance': 0.8933601609657947, 'evidence_accuracy': 0.19712793733681463, 'evidence_precision': 0.13865546218487396, 'evidence_recall': 1.0, 'evidence_f1': 0.24354243542435428, 'similarity_metrics': np.float32(0.85639524), 'contradiction': 0.04472058638930321}","{'distance': 0.8875502008032129, 'evidence_accuracy': 0.2010443864229765, 'evidence_precision': 0.13924050632911392, 'evidence_recall': 1.0, 'evidence_f1': 0.2444444444444444, 'similarity_metrics': np.float32(0.8567618), 'contradiction': 0.0372188575565815}","{'distance': 0.7053910402429764, 'evidence_accuracy': 0.2558746736292428, 'evidence_precision': 0.11330049261083744, 'evidence_recall': 0.696969696969697, 'evidence_f1': 0.19491525423728814, 'similarity_metrics': np.float32(0.8894353), 'contradiction': 0.3513059914112091}",,"{'distance': 0.9361702127659575, 'evidence_accuracy': 0.16579634464751958, 'evidence_precision': 0.1331521739130435, 'evidence_recall': 0.98989898989899, 'evidence_f1': 0.23473053892215567, 'similarity_metrics': np.float32(0.68132716), 'contradiction': 0.8405219316482544}","{'distance': 0.01305483028720622, 'evidence_accuracy': 0.8629242819843342, 'evidence_precision': 0.2, 'evidence_recall': 0.020202020202020204, 'evidence_f1': 0.03669724770642203, 'similarity_metrics': np.float32(0.9956011), 'contradiction': 0.20823036134243011}"
"{'distance': 0.14977973568281944, 'evidence_accuracy': 0.7903682719546742, 'evidence_precision': 0.453125, 'evidence_recall': 0.4264705882352941, 'evidence_f1': 0.43939393939393934, 'similarity_metrics': np.float32(0.9908154), 'contradiction': 0.8468613624572754}","{'distance': 0.29721362229102166, 'evidence_accuracy': 0.6317280453257791, 'evidence_precision': 0.25396825396825395, 'evidence_recall': 0.47058823529411764, 'evidence_f1': 0.32989690721649484, 'similarity_metrics': np.float32(0.9871462), 'contradiction': 0.9358888864517212}","{'distance': 0.2956656346749226, 'evidence_accuracy': 0.6246458923512748, 'evidence_precision': 0.24302788844621515, 'evidence_recall': 0.4485294117647059, 'evidence_f1': 0.31524547803617575, 'similarity_metrics': np.float32(0.989229), 'contradiction': 0.029836315661668777}","{'distance': 0.36440030557677616, 'evidence_accuracy': 0.56657223796034, 'evidence_precision': 0.20689655172413793, 'evidence_recall': 0.4411764705882353, 'evidence_f1': 0.28169014084507044, 'similarity_metrics': np.float32(0.9438392), 'contradiction': 0.9364745020866394}","{'distance': 0.3504273504273504, 'evidence_accuracy': 0.5807365439093485, 'evidence_precision': 0.2222222222222222, 'evidence_recall': 0.47058823529411764, 'evidence_f1': 0.3018867924528302, 'similarity_metrics': np.float32(0.97707736), 'contradiction': 0.9730542302131653}",,"{'distance': 0.024079320113314484, 'evidence_accuracy': 0.7974504249291785, 'evidence_precision': 0.29411764705882354, 'evidence_recall': 0.03676470588235294, 'evidence_f1': 0.06535947712418301, 'similarity_metrics': np.float32(0.982996), 'contradiction': 0.334878534078598}"
"{'distance': 0.21445783132530116, 'evidence_accuracy': 0.6605222734254992, 'evidence_precision': 0.09036144578313253, 'evidence_recall': 0.17647058823529413, 'evidence_f1': 0.11952191235059763, 'similarity_metrics': np.float32(0.98064625), 'contradiction': 0.7005918025970459}","{'distance': 0.6416065911431514, 'evidence_accuracy': 0.38863287250384027, 'evidence_precision': 0.1732776617954071, 'evidence_recall': 0.9764705882352941, 'evidence_f1': 0.29432624113475175, 'similarity_metrics': np.float32(0.894615), 'contradiction': 0.003456130623817444}","{'distance': 0.6637931034482758, 'evidence_accuracy': 0.35176651305683565, 'evidence_precision': 0.1595959595959596, 'evidence_recall': 0.9294117647058824, 'evidence_f1': 0.2724137931034483, 'similarity_metrics': np.float32(0.9004302), 'contradiction': 0.29810914397239685}",,,,"{'distance': 0.04915514592933945, 'evidence_accuracy': 0.8294930875576036, 'evidence_precision': 0.09375, 'evidence_recall': 0.03529411764705882, 'evidence_f1': 0.05128205128205129, 'similarity_metrics': np.float32(0.9585217), 'contradiction': 0.03029780648648739}"
"{'distance': 0.45733634311512417, 'evidence_accuracy': 0.4507959479015919, 'evidence_precision': 0.14795918367346939, 'evidence_recall': 0.5603864734299517, 'evidence_f1': 0.2341069626639758, 'similarity_metrics': np.float32(0.97528654), 'contradiction': 0.9253271818161011}","{'distance': 0.45733634311512417, 'evidence_accuracy': 0.4507959479015919, 'evidence_precision': 0.14795918367346939, 'evidence_recall': 0.5603864734299517, 'evidence_f1': 0.2341069626639758, 'similarity_metrics': np.float32(0.97528654), 'contradiction': 0.9253271818161011}","{'distance': 0.45733634311512417, 'evidence_accuracy': 0.4507959479015919, 'evidence_precision': 0.14795918367346939, 'evidence_recall': 0.5603864734299517, 'evidence_f1': 0.2341069626639758, 'similarity_metrics': np.float32(0.97528654), 'contradiction': 0.9253271818161011}","{'distance': 0.4626865671641791, 'evidence_accuracy': 0.4479015918958032, 'evidence_precision': 0.14898989898989898, 'evidence_recall': 0.5700483091787439, 'evidence_f1': 0.2362362362362362, 'similarity_metrics': np.float32(0.9748807), 'contradiction': 0.9696832895278931}","{'distance': 0.4696282864913871, 'evidence_accuracy': 0.4435600578871201, 'evidence_precision': 0.14875, 'evidence_recall': 0.5748792270531401, 'evidence_f1': 0.23634558093346572, 'similarity_metrics': np.float32(0.9748807), 'contradiction': 0.9696832895278931}","{'distance': 0.27201735357917567, 'evidence_accuracy': 0.5781476121562952, 'evidence_precision': 0.15846994535519127, 'evidence_recall': 0.4182692307692308, 'evidence_f1': 0.2298546895640687, 'similarity_metrics': np.float32(0.9748634), 'contradiction': 0.9913513660430908}","{'distance': 0.00940665701881327, 'evidence_accuracy': 0.849493487698987, 'evidence_precision': 0.46153846153846156, 'evidence_recall': 0.028985507246376812, 'evidence_f1': 0.05454545454545455, 'similarity_metrics': np.float32(0.9612132), 'contradiction': 0.14300061762332916}"
"{'distance': 0.95, 'evidence_accuracy': 0.18821603927986907, 'evidence_precision': 0.17736486486486486, 'evidence_recall': 0.9210526315789473, 'evidence_f1': 0.29745042492917845, 'similarity_metrics': np.float32(0.8385544), 'contradiction': 0.07251886278390884}","{'distance': 0.9622132253711201, 'evidence_accuracy': 0.18003273322422259, 'evidence_precision': 0.17587939698492464, 'evidence_recall': 0.9210526315789473, 'evidence_f1': 0.29535864978902954, 'similarity_metrics': np.float32(0.81763184), 'contradiction': 0.08497617393732071}","{'distance': 0.9546666666666667, 'evidence_accuracy': 0.18985270049099837, 'evidence_precision': 0.18196994991652754, 'evidence_recall': 0.956140350877193, 'evidence_f1': 0.305750350631136, 'similarity_metrics': np.float32(0.75176924), 'contradiction': 0.0864267647266388}",,,"{'distance': 0.45155393053016457, 'evidence_accuracy': 0.45171849427168576, 'evidence_precision': 0.14469453376205788, 'evidence_recall': 0.39473684210526316, 'evidence_f1': 0.21176470588235294, 'similarity_metrics': np.float32(0.98088557), 'contradiction': 0.4105447828769684}","{'distance': 0.15384615384615385, 'evidence_accuracy': 0.7283142389525368, 'evidence_precision': 0.22340425531914893, 'evidence_recall': 0.18421052631578946, 'evidence_f1': 0.20192307692307693, 'similarity_metrics': np.float32(0.9565204), 'contradiction': 0.05421822518110275}"
"{'distance': 0.3896907216494845, 'evidence_accuracy': 0.6061427280939476, 'evidence_precision': 0.3262135922330097, 'evidence_recall': 0.6536964980544747, 'evidence_f1': 0.43523316062176165, 'similarity_metrics': np.float32(0.98016435), 'contradiction': 0.10414103418588638}","{'distance': 0.8172804532577904, 'evidence_accuracy': 0.2962962962962963, 'evidence_precision': 0.2331288343558282, 'evidence_recall': 0.8871595330739299, 'evidence_f1': 0.36923076923076925, 'similarity_metrics': np.float32(0.9106685), 'contradiction': 0.21375378966331482}","{'distance': 0.7382785164450665, 'evidence_accuracy': 0.3053297199638663, 'evidence_precision': 0.2217391304347826, 'evidence_recall': 0.7937743190661478, 'evidence_f1': 0.3466440101954121, 'similarity_metrics': np.float32(0.96950483), 'contradiction': 0.04446088522672653}","{'distance': 0.39237899073120497, 'evidence_accuracy': 0.5799457994579946, 'evidence_precision': 0.3007662835249042, 'evidence_recall': 0.6108949416342413, 'evidence_f1': 0.4030808729139923, 'similarity_metrics': np.float32(0.99432635), 'contradiction': 0.9843047261238098}","{'distance': 0.39834881320949433, 'evidence_accuracy': 0.5889792231255646, 'evidence_precision': 0.3110687022900763, 'evidence_recall': 0.6342412451361867, 'evidence_f1': 0.4174135723431498, 'similarity_metrics': np.float32(0.99610114), 'contradiction': 0.7354099750518799}","{'distance': 0.1405940594059406, 'evidence_accuracy': 0.8066847335140018, 'evidence_precision': 0.5877551020408164, 'evidence_recall': 0.5603112840466926, 'evidence_f1': 0.5737051792828685, 'similarity_metrics': np.float32(0.99075794), 'contradiction': 0.9808903932571411}","{'distance': 0.0009033423667570428, 'evidence_accuracy': 0.7687443541102078, 'evidence_precision': 1.0, 'evidence_recall': 0.0038910505836575876, 'evidence_f1': 0.007751937984496124, 'similarity_metrics': np.float32(0.998776), 'contradiction': 0.006378907710313797}"
"{'distance': 0.5314285714285714, 'evidence_accuracy': 0.47686832740213525, 'evidence_precision': 0.6415094339622641, 'evidence_recall': 0.53125, 'evidence_f1': 0.5811965811965812, 'similarity_metrics': np.float32(0.94286263), 'contradiction': 0.9867857098579407}","{'distance': 0.5411089866156789, 'evidence_accuracy': 0.45195729537366547, 'evidence_precision': 0.6172839506172839, 'evidence_recall': 0.5208333333333334, 'evidence_f1': 0.5649717514124294, 'similarity_metrics': np.float32(0.9544214), 'contradiction': 0.9811784625053406}","{'distance': 0.5238095238095238, 'evidence_accuracy': 0.47686832740213525, 'evidence_precision': 0.643312101910828, 'evidence_recall': 0.5260416666666666, 'evidence_f1': 0.5787965616045845, 'similarity_metrics': np.float32(0.94791627), 'contradiction': 0.980755627155304}","{'distance': 0.2576576576576577, 'evidence_accuracy': 0.4234875444839858, 'evidence_precision': 0.6973684210526315, 'evidence_recall': 0.2760416666666667, 'evidence_f1': 0.3955223880597015, 'similarity_metrics': np.float32(0.93818307), 'contradiction': 0.9915859699249268}","{'distance': 0.5555555555555556, 'evidence_accuracy': 0.47686832740213525, 'evidence_precision': 0.6363636363636364, 'evidence_recall': 0.546875, 'evidence_f1': 0.5882352941176472, 'similarity_metrics': np.float32(0.9401937), 'contradiction': 0.9788691401481628}","{'distance': 0.2522361359570662, 'evidence_accuracy': 0.4377224199288256, 'evidence_precision': 0.7297297297297297, 'evidence_recall': 0.28125, 'evidence_f1': 0.40601503759398494, 'similarity_metrics': np.float32(0.9576265), 'contradiction': 0.9882168173789978}","{'distance': 0.1316725978647687, 'evidence_accuracy': 0.37722419928825623, 'evidence_precision': 0.7297297297297297, 'evidence_recall': 0.140625, 'evidence_f1': 0.23580786026200873, 'similarity_metrics': np.float32(0.9238715), 'contradiction': 0.05085083469748497}"
"{'distance': 0.8931750741839762, 'evidence_accuracy': 0.32821497120921306, 'evidence_precision': 0.3030927835051546, 'evidence_recall': 0.9245283018867925, 'evidence_f1': 0.45652173913043476, 'similarity_metrics': np.float32(0.6643652), 'contradiction': 0.9798344969749451}","{'distance': 0.8853695324283559, 'evidence_accuracy': 0.33205374280230326, 'evidence_precision': 0.30434782608695654, 'evidence_recall': 0.9245283018867925, 'evidence_f1': 0.4579439252336449, 'similarity_metrics': np.float32(0.63892484), 'contradiction': 0.9689318537712097}","{'distance': 0.8853695324283559, 'evidence_accuracy': 0.33205374280230326, 'evidence_precision': 0.30434782608695654, 'evidence_recall': 0.9245283018867925, 'evidence_f1': 0.4579439252336449, 'similarity_metrics': np.float32(0.63752186), 'contradiction': 0.971643328666687}",,,,"{'distance': 0.0019193857965451588, 'evidence_accuracy': 0.6928982725527831, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9991951), 'contradiction': 0.006719320546835661}"
"{'distance': 0.4, 'evidence_accuracy': 0.5737179487179487, 'evidence_precision': 0.3427230046948357, 'evidence_recall': 0.5509433962264151, 'evidence_f1': 0.42257597684515197, 'similarity_metrics': np.float32(0.9952157), 'contradiction': 0.01998237334191799}","{'distance': 0.4012888107791447, 'evidence_accuracy': 0.5715811965811965, 'evidence_precision': 0.3403755868544601, 'evidence_recall': 0.5471698113207547, 'evidence_f1': 0.4196816208393632, 'similarity_metrics': np.float32(0.9952157), 'contradiction': 0.01998237334191799}","{'distance': 0.4139753376394598, 'evidence_accuracy': 0.563034188034188, 'evidence_precision': 0.3356164383561644, 'evidence_recall': 0.5547169811320755, 'evidence_f1': 0.4182076813655761, 'similarity_metrics': np.float32(0.99529874), 'contradiction': 0.0201652180403471}","{'distance': 0.42307692307692313, 'evidence_accuracy': 0.5566239316239316, 'evidence_precision': 0.33031674208144796, 'evidence_recall': 0.5509433962264151, 'evidence_f1': 0.41301272984441295, 'similarity_metrics': np.float32(0.9708912), 'contradiction': 0.9610459804534912}","{'distance': 0.35506402793946445, 'evidence_accuracy': 0.5747863247863247, 'evidence_precision': 0.3263707571801567, 'evidence_recall': 0.4716981132075472, 'evidence_f1': 0.38580246913580246, 'similarity_metrics': np.float32(0.97467923), 'contradiction': 0.9824088215827942}","{'distance': 0.41511627906976745, 'evidence_accuracy': 0.5331196581196581, 'evidence_precision': 0.30454545454545456, 'evidence_recall': 0.5056603773584906, 'evidence_f1': 0.3801418439716312, 'similarity_metrics': np.float32(0.9122411), 'contradiction': 0.9043848514556885}","{'distance': 0.0010683760683760646, 'evidence_accuracy': 0.7158119658119658, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9978165), 'contradiction': 0.009898724034428596}"
"{'distance': 0.36132596685082874, 'evidence_accuracy': 0.5217391304347826, 'evidence_precision': 0.2711864406779661, 'evidence_recall': 0.39436619718309857, 'evidence_f1': 0.321377331420373, 'similarity_metrics': np.float32(0.93365216), 'contradiction': 0.6443846821784973}","{'distance': 0.5199049316696376, 'evidence_accuracy': 0.45197168857431747, 'evidence_precision': 0.27986348122866894, 'evidence_recall': 0.5774647887323944, 'evidence_f1': 0.37701149425287356, 'similarity_metrics': np.float32(0.9325181), 'contradiction': 0.589728593826294}","{'distance': 0.37831858407079644, 'evidence_accuracy': 0.49342770475227504, 'evidence_precision': 0.24708624708624707, 'evidence_recall': 0.3732394366197183, 'evidence_f1': 0.2973352033660589, 'similarity_metrics': np.float32(0.9167146), 'contradiction': 0.48521754145622253}","{'distance': 0.37873754152823924, 'evidence_accuracy': 0.4954499494438827, 'evidence_precision': 0.2540045766590389, 'evidence_recall': 0.3908450704225352, 'evidence_f1': 0.3079056865464633, 'similarity_metrics': np.float32(0.92319226), 'contradiction': 0.7463653683662415}","{'distance': 0.3195299384443201, 'evidence_accuracy': 0.5581395348837209, 'evidence_precision': 0.2992125984251969, 'evidence_recall': 0.4014084507042254, 'evidence_f1': 0.3428571428571429, 'similarity_metrics': np.float32(0.92725444), 'contradiction': 0.750270664691925}","{'distance': 0.45978924015529676, 'evidence_accuracy': 0.44691607684529827, 'evidence_precision': 0.24165029469548133, 'evidence_recall': 0.43309859154929575, 'evidence_f1': 0.3102143757881463, 'similarity_metrics': np.float32(0.872574), 'contradiction': 0.9816810488700867}","{'distance': 0.011122345803842304, 'evidence_accuracy': 0.7017189079878665, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9890254), 'contradiction': 0.14972153306007385}"
"{'distance': 0.1575984990619137, 'evidence_accuracy': 0.7554744525547445, 'evidence_precision': 0.46226415094339623, 'evidence_recall': 0.3888888888888889, 'evidence_f1': 0.4224137931034483, 'similarity_metrics': np.float32(0.98076856), 'contradiction': 0.9829166531562805}","{'distance': 0.1565135895032802, 'evidence_accuracy': 0.7536496350364964, 'evidence_precision': 0.45714285714285713, 'evidence_recall': 0.38095238095238093, 'evidence_f1': 0.4155844155844156, 'similarity_metrics': np.float32(0.9781248), 'contradiction': 0.9810137152671814}","{'distance': 0.1333333333333333, 'evidence_accuracy': 0.7718978102189781, 'evidence_precision': 0.5057471264367817, 'evidence_recall': 0.3492063492063492, 'evidence_f1': 0.41314553990610325, 'similarity_metrics': np.float32(0.9803714), 'contradiction': 0.9865303635597229}","{'distance': 0.17647058823529416, 'evidence_accuracy': 0.7372262773722628, 'evidence_precision': 0.41818181818181815, 'evidence_recall': 0.36507936507936506, 'evidence_f1': 0.38983050847457623, 'similarity_metrics': np.float32(0.97427905), 'contradiction': 0.984606146812439}","{'distance': 0.17877094972067042, 'evidence_accuracy': 0.7335766423357665, 'evidence_precision': 0.4090909090909091, 'evidence_recall': 0.35714285714285715, 'evidence_f1': 0.38135593220338987, 'similarity_metrics': np.float32(0.97535753), 'contradiction': 0.9845173954963684}","{'distance': 0.1697416974169742, 'evidence_accuracy': 0.7354014598540146, 'evidence_precision': 0.411214953271028, 'evidence_recall': 0.3492063492063492, 'evidence_f1': 0.3776824034334764, 'similarity_metrics': np.float32(0.97911066), 'contradiction': 0.9888484477996826}","{'distance': 0.11131386861313863, 'evidence_accuracy': 0.7025547445255474, 'evidence_precision': 0.19672131147540983, 'evidence_recall': 0.09523809523809523, 'evidence_f1': 0.12834224598930483, 'similarity_metrics': np.float32(0.9495344), 'contradiction': 0.11853452771902084}"
"{'distance': 0.9291044776119403, 'evidence_accuracy': 0.17109826589595376, 'evidence_precision': 0.1354292623941959, 'evidence_recall': 0.9824561403508771, 'evidence_f1': 0.23804463336875664, 'similarity_metrics': np.float32(0.90324867), 'contradiction': 0.031357839703559875}","{'distance': 0.8754716981132076, 'evidence_accuracy': 0.1838150289017341, 'evidence_precision': 0.13, 'evidence_recall': 0.9122807017543859, 'evidence_f1': 0.22757111597374177, 'similarity_metrics': np.float32(0.8876264), 'contradiction': 0.06830057501792908}","{'distance': 0.9235181644359465, 'evidence_accuracy': 0.13641618497109825, 'evidence_precision': 0.12895662368112543, 'evidence_recall': 0.9649122807017544, 'evidence_f1': 0.2275077559462254, 'similarity_metrics': np.float32(0.84561574), 'contradiction': 0.016076786443591118}","{'distance': 0.026713124274099886, 'evidence_accuracy': 0.8601156069364162, 'evidence_precision': 0.37037037037037035, 'evidence_recall': 0.08771929824561403, 'evidence_f1': 0.14184397163120568, 'similarity_metrics': np.float32(0.9954426), 'contradiction': 0.9354551434516907}",,,"{'distance': 0.030057803468208077, 'evidence_accuracy': 0.8427745664739884, 'evidence_precision': 0.07692307692307693, 'evidence_recall': 0.017543859649122806, 'evidence_f1': 0.02857142857142857, 'similarity_metrics': np.float32(0.9935694), 'contradiction': 0.1891116052865982}"
"{'distance': 0.4651721377101682, 'evidence_accuracy': 0.4585152838427948, 'evidence_precision': 0.2711864406779661, 'evidence_recall': 0.45714285714285713, 'evidence_f1': 0.3404255319148936, 'similarity_metrics': np.float32(0.9849315), 'contradiction': 0.9650068879127502}","{'distance': 0.5402883799830365, 'evidence_accuracy': 0.5240174672489083, 'evidence_precision': 0.3597122302158273, 'evidence_recall': 0.7142857142857143, 'evidence_f1': 0.47846889952153104, 'similarity_metrics': np.float32(0.96007836), 'contradiction': 0.9494614005088806}","{'distance': 0.4916666666666667, 'evidence_accuracy': 0.5560407569141194, 'evidence_precision': 0.37597911227154046, 'evidence_recall': 0.6857142857142857, 'evidence_f1': 0.4856661045531198, 'similarity_metrics': np.float32(0.9582279), 'contradiction': 0.9582259654998779}","{'distance': 0.37403400309119006, 'evidence_accuracy': 0.5007278020378457, 'evidence_precision': 0.2692307692307692, 'evidence_recall': 0.36492890995260663, 'evidence_f1': 0.3098591549295774, 'similarity_metrics': np.float32(0.9807724), 'contradiction': 0.9738634824752808}","{'distance': 0.1018315018315018, 'evidence_accuracy': 0.6593886462882096, 'evidence_precision': 0.35064935064935066, 'evidence_recall': 0.12796208530805686, 'evidence_f1': 0.18749999999999997, 'similarity_metrics': np.float32(0.98606116), 'contradiction': 0.9930135607719421}","{'distance': 0.08388037928519332, 'evidence_accuracy': 0.6754002911208151, 'evidence_precision': 0.4032258064516129, 'evidence_recall': 0.11848341232227488, 'evidence_f1': 0.18315018315018314, 'similarity_metrics': np.float32(0.98327726), 'contradiction': 0.9961004257202148}","{'distance': 0.013100436681222738, 'evidence_accuracy': 0.6928675400291121, 'evidence_precision': 0.4444444444444444, 'evidence_recall': 0.01904761904761905, 'evidence_f1': 0.03652968036529681, 'similarity_metrics': np.float32(0.9865436), 'contradiction': 0.01825762912631035}"
"{'distance': 0.06821963394342767, 'evidence_accuracy': 0.7370689655172413, 'evidence_precision': 0.3258426966292135, 'evidence_recall': 0.13615023474178403, 'evidence_f1': 0.19205298013245034, 'similarity_metrics': np.float32(0.9719883), 'contradiction': 0.9684505462646484}","{'distance': 0.07087486157253597, 'evidence_accuracy': 0.7424568965517241, 'evidence_precision': 0.35555555555555557, 'evidence_recall': 0.15023474178403756, 'evidence_f1': 0.21122112211221122, 'similarity_metrics': np.float32(0.9963287), 'contradiction': 0.03292502835392952}","{'distance': 0.07683803206191264, 'evidence_accuracy': 0.7306034482758621, 'evidence_precision': 0.31683168316831684, 'evidence_recall': 0.15023474178403756, 'evidence_f1': 0.20382165605095542, 'similarity_metrics': np.float32(0.9983131), 'contradiction': 0.013525916263461113}","{'distance': 0.10049972237645755, 'evidence_accuracy': 0.7435344827586207, 'evidence_precision': 0.3949579831932773, 'evidence_recall': 0.22065727699530516, 'evidence_f1': 0.2831325301204819, 'similarity_metrics': np.float32(0.99281), 'contradiction': 0.9676152467727661}","{'distance': 0.09888888888888892, 'evidence_accuracy': 0.7359913793103449, 'evidence_precision': 0.3644067796610169, 'evidence_recall': 0.20187793427230047, 'evidence_f1': 0.2598187311178248, 'similarity_metrics': np.float32(0.9953174), 'contradiction': 0.9276592135429382}","{'distance': 0.0903047091412742, 'evidence_accuracy': 0.7424568965517241, 'evidence_precision': 0.37962962962962965, 'evidence_recall': 0.19248826291079812, 'evidence_f1': 0.25545171339563866, 'similarity_metrics': np.float32(0.99541456), 'contradiction': 0.936735212802887}","{'distance': 0.006465517241379337, 'evidence_accuracy': 0.7726293103448276, 'evidence_precision': 0.6666666666666666, 'evidence_recall': 0.018779342723004695, 'evidence_f1': 0.0365296803652968, 'similarity_metrics': np.float32(0.9860084), 'contradiction': 0.010129744186997414}"
"{'distance': 0.2065217391304348, 'evidence_accuracy': 0.5932944606413995, 'evidence_precision': 0.2937853107344633, 'evidence_recall': 0.2524271844660194, 'evidence_f1': 0.2715404699738903, 'similarity_metrics': np.float32(0.9773718), 'contradiction': 0.9669592976570129}",,"{'distance': 0.15740740740740744, 'evidence_accuracy': 0.6297376093294461, 'evidence_precision': 0.33098591549295775, 'evidence_recall': 0.22815533980582525, 'evidence_f1': 0.27011494252873564, 'similarity_metrics': np.float32(0.96409774), 'contradiction': 0.9549784660339355}","{'distance': 0.1206513693560326, 'evidence_accuracy': 0.6880466472303207, 'evidence_precision': 0.45652173913043476, 'evidence_recall': 0.20388349514563106, 'evidence_f1': 0.2818791946308725, 'similarity_metrics': np.float32(0.9795759), 'contradiction': 0.9838892221450806}","{'distance': 0.12130177514792895, 'evidence_accuracy': 0.6938775510204082, 'evidence_precision': 0.4782608695652174, 'evidence_recall': 0.21359223300970873, 'evidence_f1': 0.29530201342281875, 'similarity_metrics': np.float32(0.96830773), 'contradiction': 0.9798442125320435}","{'distance': 0.5186104218362283, 'evidence_accuracy': 0.41836734693877553, 'evidence_precision': 0.25569620253164554, 'evidence_recall': 0.49029126213592233, 'evidence_f1': 0.33610648918469216, 'similarity_metrics': np.float32(0.9546119), 'contradiction': 0.9877101182937622}","{'distance': 0.005830903790087438, 'evidence_accuracy': 0.7026239067055393, 'evidence_precision': 0.75, 'evidence_recall': 0.014563106796116505, 'evidence_f1': 0.028571428571428574, 'similarity_metrics': np.float32(0.9975631), 'contradiction': 0.012837942689657211}"
