baseline,e-persona-you,e-persona-human,e-implcit-target,e-implcit-target-e-persona-you,e-implcit-target-e-persona-human,TextFoolerJin2019
"{'distance': 0.9946808510638298, 'evidence_accuracy': 0.37027027027027026, 'evidence_precision': 0.3712737127371274, 'evidence_recall': 0.9927536231884058, 'evidence_f1': 0.5404339250493096, 'similarity_metrics': np.float32(0.10183477), 'contradiction': 0.17973430454730988}","{'distance': 0.9840848806366048, 'evidence_accuracy': 0.37567567567567567, 'evidence_precision': 0.37329700272479566, 'evidence_recall': 0.9927536231884058, 'evidence_f1': 0.5425742574257425, 'similarity_metrics': np.float32(0.12218721), 'contradiction': 0.1444411724805832}","{'distance': 0.45534407027818447, 'evidence_accuracy': 0.4783783783783784, 'evidence_precision': 0.35135135135135137, 'evidence_recall': 0.47101449275362317, 'evidence_f1': 0.4024767801857585, 'similarity_metrics': np.float32(0.93591), 'contradiction': 0.9810731410980225}","{'distance': 0.924944812362031, 'evidence_accuracy': 0.3675675675675676, 'evidence_precision': 0.3644067796610169, 'evidence_recall': 0.9347826086956522, 'evidence_f1': 0.524390243902439, 'similarity_metrics': np.float32(0.60391605), 'contradiction': 0.6959437131881714}",,,
,,,,"{'distance': 0.6545718432510885, 'evidence_accuracy': 0.2937771345875543, 'evidence_precision': 0.05327868852459016, 'evidence_recall': 0.5, 'evidence_f1': 0.0962962962962963, 'similarity_metrics': np.float32(0.34947017), 'contradiction': 0.8610033988952637}",,"{'distance': 0.005788712011577379, 'evidence_accuracy': 0.9218523878437048, 'evidence_precision': 0.25, 'evidence_recall': 0.019230769230769232, 'evidence_f1': 0.03571428571428572, 'similarity_metrics': np.float32(0.9045764), 'contradiction': 0.18092399835586548}"
,,,"{'distance': 0.38478500551267913, 'evidence_accuracy': 0.47484909456740443, 'evidence_precision': 0.2837528604118993, 'evidence_recall': 0.37237237237237236, 'evidence_f1': 0.322077922077922, 'similarity_metrics': np.float32(0.97633135), 'contradiction': 0.992601215839386}",,,
,"{'distance': 0.9894366197183099, 'evidence_accuracy': 0.14795008912655971, 'evidence_precision': 0.14336917562724014, 'evidence_recall': 1.0, 'evidence_f1': 0.2507836990595611, 'similarity_metrics': np.float32(0.120333485), 'contradiction': 0.4224110543727875}",,,,,"{'distance': 0.02317290552584672, 'evidence_accuracy': 0.8342245989304813, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9805756), 'contradiction': 0.01089716237038374}"
,"{'distance': 0.9967105263157895, 'evidence_accuracy': 0.4127682993946065, 'evidence_precision': 0.41289966923925026, 'evidence_recall': 0.9973368841544608, 'evidence_f1': 0.5840155945419102, 'similarity_metrics': np.float32(0.1021301), 'contradiction': 0.04179185628890991}","{'distance': 0.9967105263157895, 'evidence_accuracy': 0.4127682993946065, 'evidence_precision': 0.41289966923925026, 'evidence_recall': 0.9973368841544608, 'evidence_f1': 0.5840155945419102, 'similarity_metrics': np.float32(0.1021301), 'contradiction': 0.04179185628890991}","{'distance': 0.9845201238390093, 'evidence_accuracy': 0.40946615299944966, 'evidence_precision': 0.41144114411441146, 'evidence_recall': 0.996005326231691, 'evidence_f1': 0.5823277539898793, 'similarity_metrics': np.float32(0.56541824), 'contradiction': 0.10188261419534683}",,"{'distance': 0.9989059080962801, 'evidence_accuracy': 0.4127682993946065, 'evidence_precision': 0.4129955947136564, 'evidence_recall': 0.9986684420772304, 'evidence_f1': 0.584339696143358, 'similarity_metrics': np.float32(0.0059844954), 'contradiction': 0.044025056064128876}","{'distance': 0.03192074848651627, 'evidence_accuracy': 0.6031920748486517, 'evidence_precision': 0.7586206896551724, 'evidence_recall': 0.05858854860186418, 'evidence_f1': 0.10877626699629173, 'similarity_metrics': np.float32(0.9534908), 'contradiction': 0.14004315435886383}"
,"{'distance': 0.9967689822294022, 'evidence_accuracy': 0.22648648648648648, 'evidence_precision': 0.22523010286951814, 'evidence_recall': 1.0, 'evidence_f1': 0.3676535572249227, 'similarity_metrics': np.float32(0.20746277), 'contradiction': 0.08863517642021179}","{'distance': 0.9967689822294022, 'evidence_accuracy': 0.22648648648648648, 'evidence_precision': 0.22523010286951814, 'evidence_recall': 1.0, 'evidence_f1': 0.3676535572249227, 'similarity_metrics': np.float32(0.20746277), 'contradiction': 0.08863517642021179}",,"{'distance': 0.988985051140834, 'evidence_accuracy': 0.2172972972972973, 'evidence_precision': 0.22047670639219935, 'evidence_recall': 0.9783653846153846, 'evidence_f1': 0.3598585322723254, 'similarity_metrics': np.float32(0.30575147), 'contradiction': 0.3272360861301422}","{'distance': 0.9946265448683503, 'evidence_accuracy': 0.22648648648648648, 'evidence_precision': 0.22493224932249323, 'evidence_recall': 0.9975961538461539, 'evidence_f1': 0.3670942061034941, 'similarity_metrics': np.float32(0.075872466), 'contradiction': 0.055921658873558044}","{'distance': 0.06270270270270273, 'evidence_accuracy': 0.7308108108108108, 'evidence_precision': 0.1746031746031746, 'evidence_recall': 0.052884615384615384, 'evidence_f1': 0.08118081180811808, 'similarity_metrics': np.float32(0.9569291), 'contradiction': 0.007931209169328213}"
,"{'distance': 0.9909365558912386, 'evidence_accuracy': 0.10687022900763359, 'evidence_precision': 0.10276073619631902, 'evidence_recall': 1.0, 'evidence_f1': 0.1863699582753825, 'similarity_metrics': np.float32(0.20971006), 'contradiction': 0.4064369797706604}","{'distance': 0.9940029985007496, 'evidence_accuracy': 0.10534351145038168, 'evidence_precision': 0.10260336906584992, 'evidence_recall': 1.0, 'evidence_f1': 0.18611111111111112, 'similarity_metrics': np.float32(0.12021442), 'contradiction': 0.3117867112159729}",,,,"{'distance': 0.022900763358778664, 'evidence_accuracy': 0.8809160305343512, 'evidence_precision': 0.13333333333333333, 'evidence_recall': 0.029850746268656716, 'evidence_f1': 0.048780487804878044, 'similarity_metrics': np.float32(0.9974293), 'contradiction': 0.07922464609146118}"
,"{'distance': 0.9830508474576272, 'evidence_accuracy': 0.4668587896253602, 'evidence_precision': 0.4622093023255814, 'evidence_recall': 1.0, 'evidence_f1': 0.6322067594433399, 'similarity_metrics': np.float32(0.17831814), 'contradiction': 0.07926840335130692}",,,,,
,,,,,,"{'distance': 0.11492281303602059, 'evidence_accuracy': 0.7375643224699828, 'evidence_precision': 0.08536585365853659, 'evidence_recall': 0.08235294117647059, 'evidence_f1': 0.08383233532934131, 'similarity_metrics': np.float32(0.9382411), 'contradiction': 0.023092586547136307}"
,"{'distance': 0.9918918918918919, 'evidence_accuracy': 0.1364256480218281, 'evidence_precision': 0.13287671232876713, 'evidence_recall': 1.0, 'evidence_f1': 0.2345828295042322, 'similarity_metrics': np.float32(0.137759), 'contradiction': 0.19771580398082733}",,,,,"{'distance': 0.08594815825375168, 'evidence_accuracy': 0.8171896316507503, 'evidence_precision': 0.20634920634920634, 'evidence_recall': 0.13402061855670103, 'evidence_f1': 0.16249999999999998, 'similarity_metrics': np.float32(0.95446074), 'contradiction': 0.28100696206092834}"
,,,,,,"{'distance': 0.008955223880596996, 'evidence_accuracy': 0.9656716417910448, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.09523809523809523, 'evidence_f1': 0.14814814814814814, 'similarity_metrics': np.float32(0.9995762), 'contradiction': 0.0788688212633133}"
,"{'distance': 0.9915492957746479, 'evidence_accuracy': 0.09246088193456614, 'evidence_precision': 0.08857142857142856, 'evidence_recall': 1.0, 'evidence_f1': 0.16272965879265092, 'similarity_metrics': np.float32(0.15337491), 'contradiction': 0.5496482253074646}",,,,,"{'distance': 0.004267425320056861, 'evidence_accuracy': 0.9103840682788051, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.016129032258064516, 'evidence_f1': 0.03076923076923077, 'similarity_metrics': np.float32(0.9874948), 'contradiction': 0.010825175791978836}"
,"{'distance': 0.9860788863109049, 'evidence_accuracy': 0.24056603773584906, 'evidence_precision': 0.2375296912114014, 'evidence_recall': 0.9900990099009901, 'evidence_f1': 0.3831417624521073, 'similarity_metrics': np.float32(0.16600022), 'contradiction': 0.7609000205993652}",,,"{'distance': 0.956, 'evidence_accuracy': 0.25, 'evidence_precision': 0.23728813559322035, 'evidence_recall': 0.9702970297029703, 'evidence_f1': 0.38132295719844356, 'similarity_metrics': np.float32(0.52672035), 'contradiction': 0.06300783902406693}",,"{'distance': 0.13915094339622647, 'evidence_accuracy': 0.6792452830188679, 'evidence_precision': 0.2033898305084746, 'evidence_recall': 0.1188118811881188, 'evidence_f1': 0.15, 'similarity_metrics': np.float32(0.9027537), 'contradiction': 0.011164841242134571}"
,,,,,,"{'distance': 0.031982942430703654, 'evidence_accuracy': 0.908315565031983, 'evidence_precision': 0.16666666666666666, 'evidence_recall': 0.07575757575757576, 'evidence_f1': 0.10416666666666666, 'similarity_metrics': np.float32(0.967745), 'contradiction': 0.09388931095600128}"
,"{'distance': 0.9946714031971581, 'evidence_accuracy': 0.10991957104557641, 'evidence_precision': 0.10752688172043011, 'evidence_recall': 1.0, 'evidence_f1': 0.19417475728155342, 'similarity_metrics': np.float32(0.082104646), 'contradiction': 0.19469770789146423}","{'distance': 0.9770925110132158, 'evidence_accuracy': 0.11885612153708669, 'evidence_precision': 0.10849909584086799, 'evidence_recall': 1.0, 'evidence_f1': 0.1957585644371941, 'similarity_metrics': np.float32(0.557411), 'contradiction': 0.07891829311847687}",,"{'distance': 0.9878385848535103, 'evidence_accuracy': 0.10813226094727435, 'evidence_precision': 0.10379061371841156, 'evidence_recall': 0.9583333333333334, 'evidence_f1': 0.18729641693811075, 'similarity_metrics': np.float32(0.20557863), 'contradiction': 0.08364329487085342}","{'distance': 0.8835904628330996, 'evidence_accuracy': 0.1456657730116175, 'evidence_precision': 0.09652509652509653, 'evidence_recall': 0.8333333333333334, 'evidence_f1': 0.17301038062283736, 'similarity_metrics': np.float32(0.870347), 'contradiction': 0.010197674855589867}","{'distance': 0.04557640750670244, 'evidence_accuracy': 0.8489722966934763, 'evidence_precision': 0.0196078431372549, 'evidence_recall': 0.008333333333333333, 'evidence_f1': 0.011695906432748537, 'similarity_metrics': np.float32(0.99985045), 'contradiction': 0.0063081299886107445}"
"{'distance': 0.6171821305841925, 'evidence_accuracy': 0.3595664467483506, 'evidence_precision': 0.16592214422463306, 'evidence_recall': 0.8333333333333334, 'evidence_f1': 0.2767429483767962, 'similarity_metrics': np.float32(0.99416524), 'contradiction': 0.19103789329528809}","{'distance': 0.9971817754814467, 'evidence_accuracy': 0.14844486333647502, 'evidence_precision': 0.147239263803681, 'evidence_recall': 1.0, 'evidence_f1': 0.25668449197860965, 'similarity_metrics': np.float32(0.0769645), 'contradiction': 0.4509432315826416}","{'distance': 0.9971817754814467, 'evidence_accuracy': 0.14844486333647502, 'evidence_precision': 0.147239263803681, 'evidence_recall': 1.0, 'evidence_f1': 0.25668449197860965, 'similarity_metrics': np.float32(0.0769645), 'contradiction': 0.4509432315826416}","{'distance': 0.942778352292313, 'evidence_accuracy': 0.1644674835061263, 'evidence_precision': 0.14173614516920058, 'evidence_recall': 0.9262820512820513, 'evidence_f1': 0.24585282858358146, 'similarity_metrics': np.float32(0.49456558), 'contradiction': 0.7998091578483582}",,,"{'distance': 0.011310084825636224, 'evidence_accuracy': 0.8463713477851084, 'evidence_precision': 0.20833333333333334, 'evidence_recall': 0.016025641025641024, 'evidence_f1': 0.02976190476190476, 'similarity_metrics': np.float32(0.97580314), 'contradiction': 0.03555652126669884}"
,"{'distance': 0.9957627118644068, 'evidence_accuracy': 0.22532188841201717, 'evidence_precision': 0.22365591397849463, 'evidence_recall': 1.0, 'evidence_f1': 0.3655536028119508, 'similarity_metrics': np.float32(0.124408886), 'contradiction': 0.3883761465549469}","{'distance': 0.9957627118644068, 'evidence_accuracy': 0.22532188841201717, 'evidence_precision': 0.22365591397849463, 'evidence_recall': 1.0, 'evidence_f1': 0.3655536028119508, 'similarity_metrics': np.float32(0.124408886), 'contradiction': 0.3883761465549469}","{'distance': 0.3194925028835064, 'evidence_accuracy': 0.45493562231759654, 'evidence_precision': 0.06395348837209303, 'evidence_recall': 0.10576923076923077, 'evidence_f1': 0.07971014492753623, 'similarity_metrics': np.float32(0.99692744), 'contradiction': 0.9691510200500488}","{'distance': 0.9186991869918699, 'evidence_accuracy': 0.19527896995708155, 'evidence_precision': 0.1927437641723356, 'evidence_recall': 0.8173076923076923, 'evidence_f1': 0.3119266055045872, 'similarity_metrics': np.float32(0.517552), 'contradiction': 0.22002822160720825}","{'distance': 0.5779816513761468, 'evidence_accuracy': 0.2854077253218884, 'evidence_precision': 0.1519756838905775, 'evidence_recall': 0.4807692307692308, 'evidence_f1': 0.23094688221709003, 'similarity_metrics': np.float32(0.58201396), 'contradiction': 0.11299922317266464}","{'distance': 0.05793991416309008, 'evidence_accuracy': 0.7446351931330472, 'evidence_precision': 0.2222222222222222, 'evidence_recall': 0.057692307692307696, 'evidence_f1': 0.0916030534351145, 'similarity_metrics': np.float32(0.9606514), 'contradiction': 0.14169535040855408}"
,"{'distance': 0.9939879759519038, 'evidence_accuracy': 0.014127144298688193, 'evidence_precision': 0.011133603238866396, 'evidence_recall': 1.0, 'evidence_f1': 0.02202202202202202, 'similarity_metrics': np.float32(0.06829043), 'contradiction': 0.26900747418403625}",,,,,"{'distance': 0.015136226034308753, 'evidence_accuracy': 0.9737638748738647, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.99901676), 'contradiction': 0.15373244881629944}"
,"{'distance': 0.9905660377358491, 'evidence_accuracy': 0.08108108108108109, 'evidence_precision': 0.07667731629392971, 'evidence_recall': 1.0, 'evidence_f1': 0.14243323442136496, 'similarity_metrics': np.float32(0.17924884), 'contradiction': 0.3178526759147644}","{'distance': 0.24373576309794986, 'evidence_accuracy': 0.7440381558028617, 'evidence_precision': 0.06870229007633588, 'evidence_recall': 0.1875, 'evidence_f1': 0.1005586592178771, 'similarity_metrics': np.float32(0.72912997), 'contradiction': 0.5409068465232849}","{'distance': 0.9937694704049844, 'evidence_accuracy': 0.0794912559618442, 'evidence_precision': 0.07655502392344497, 'evidence_recall': 1.0, 'evidence_f1': 0.14222222222222222, 'similarity_metrics': np.float32(0.09719056), 'contradiction': 0.2280285656452179}",,,"{'distance': 0.04769475357710651, 'evidence_accuracy': 0.8791732909379968, 'evidence_precision': 0.03333333333333333, 'evidence_recall': 0.020833333333333332, 'evidence_f1': 0.025641025641025637, 'similarity_metrics': np.float32(0.9915986), 'contradiction': 0.10969502478837967}"
,"{'distance': 0.9908952959028832, 'evidence_accuracy': 0.26380368098159507, 'evidence_precision': 0.2650231124807396, 'evidence_recall': 0.9828571428571429, 'evidence_f1': 0.41747572815533984, 'similarity_metrics': np.float32(0.056842387), 'contradiction': 0.3645525574684143}","{'distance': 0.9969604863221885, 'evidence_accuracy': 0.26993865030674846, 'evidence_precision': 0.26881720430107525, 'evidence_recall': 1.0, 'evidence_f1': 0.423728813559322, 'similarity_metrics': np.float32(0.057628527), 'contradiction': 0.3180375099182129}",,"{'distance': 0.9441860465116279, 'evidence_accuracy': 0.26533742331288346, 'evidence_precision': 0.2591414944356121, 'evidence_recall': 0.9261363636363636, 'evidence_f1': 0.40496894409937884, 'similarity_metrics': np.float32(0.09773405), 'contradiction': 0.40974190831184387}",,"{'distance': 0.19171779141104295, 'evidence_accuracy': 0.6748466257668712, 'evidence_precision': 0.352, 'evidence_recall': 0.25142857142857145, 'evidence_f1': 0.29333333333333333, 'similarity_metrics': np.float32(0.94875944), 'contradiction': 0.038492634892463684}"
,"{'distance': 0.9918256130790191, 'evidence_accuracy': 0.10866574965612105, 'evidence_precision': 0.10773480662983426, 'evidence_recall': 0.975, 'evidence_f1': 0.19402985074626863, 'similarity_metrics': np.float32(0.052692905), 'contradiction': 0.45958444476127625}",,,"{'distance': 0.8982154659616656, 'evidence_accuracy': 0.10178817056396149, 'evidence_precision': 0.08296943231441048, 'evidence_recall': 0.7125, 'evidence_f1': 0.1486310299869622, 'similarity_metrics': np.float32(0.35510528), 'contradiction': 0.9233519434928894}","{'distance': 0.9134682484298674, 'evidence_accuracy': 0.16506189821182943, 'evidence_precision': 0.1037593984962406, 'evidence_recall': 0.8625, 'evidence_f1': 0.18523489932885906, 'similarity_metrics': np.float32(0.39765677), 'contradiction': 0.8215504288673401}","{'distance': 0.022008253094910613, 'evidence_accuracy': 0.8789546079779917, 'evidence_precision': 0.25, 'evidence_recall': 0.05, 'evidence_f1': 0.08333333333333334, 'similarity_metrics': np.float32(0.8879141), 'contradiction': 0.12424229830503464}"
,"{'distance': 0.9941520467836258, 'evidence_accuracy': 0.21197252208047104, 'evidence_precision': 0.20964566929133857, 'evidence_recall': 1.0, 'evidence_f1': 0.34662327095199347, 'similarity_metrics': np.float32(0.08747573), 'contradiction': 0.05134958028793335}","{'distance': 0.9725526075022873, 'evidence_accuracy': 0.2198233562315996, 'evidence_precision': 0.2101593625498008, 'evidence_recall': 0.9906103286384976, 'evidence_f1': 0.34675431388660644, 'similarity_metrics': np.float32(0.5484177), 'contradiction': 0.00964802410453558}",,"{'distance': 0.840937114673243, 'evidence_accuracy': 0.2806673209028459, 'evidence_precision': 0.20786516853932585, 'evidence_recall': 0.8685446009389671, 'evidence_f1': 0.3354487760652765, 'similarity_metrics': np.float32(0.4198985), 'contradiction': 0.4082094132900238}","{'distance': 0.9922330097087378, 'evidence_accuracy': 0.20902845927379785, 'evidence_precision': 0.20788177339901479, 'evidence_recall': 0.9906103286384976, 'evidence_f1': 0.3436482084690554, 'similarity_metrics': np.float32(0.05357239), 'contradiction': 0.03482632339000702}",
"{'distance': 0.8875, 'evidence_accuracy': 0.2555970149253731, 'evidence_precision': 0.23976608187134502, 'evidence_recall': 0.9318181818181818, 'evidence_f1': 0.38139534883720927, 'similarity_metrics': np.float32(0.73498297), 'contradiction': 0.3910359740257263}","{'distance': 0.988950276243094, 'evidence_accuracy': 0.251865671641791, 'evidence_precision': 0.24765478424015008, 'evidence_recall': 1.0, 'evidence_f1': 0.39699248120300756, 'similarity_metrics': np.float32(0.10666286), 'contradiction': 0.2275615632534027}",,,,,"{'distance': 0.24813432835820892, 'evidence_accuracy': 0.6511194029850746, 'evidence_precision': 0.2932330827067669, 'evidence_recall': 0.29545454545454547, 'evidence_f1': 0.2943396226415094, 'similarity_metrics': np.float32(0.7530273), 'contradiction': 0.1298024207353592}"
,,,,,,"{'distance': 0.03749999999999998, 'evidence_accuracy': 0.8071428571428572, 'evidence_precision': 0.19047619047619047, 'evidence_recall': 0.042105263157894736, 'evidence_f1': 0.06896551724137931, 'similarity_metrics': np.float32(0.98861915), 'contradiction': 0.10776105523109436}"
,"{'distance': 0.9935622317596566, 'evidence_accuracy': 0.07783783783783783, 'evidence_precision': 0.07483731019522777, 'evidence_recall': 1.0, 'evidence_f1': 0.13925327951564076, 'similarity_metrics': np.float32(0.17312564), 'contradiction': 0.34324756264686584}",,,,"{'distance': 0.8520599250936329, 'evidence_accuracy': 0.16, 'evidence_precision': 0.08156028368794327, 'evidence_recall': 1.0, 'evidence_f1': 0.15081967213114755, 'similarity_metrics': np.float32(0.812595), 'contradiction': 0.1947016566991806}","{'distance': 0.009729729729729741, 'evidence_accuracy': 0.9178378378378378, 'evidence_precision': 0.1111111111111111, 'evidence_recall': 0.014492753623188406, 'evidence_f1': 0.02564102564102564, 'similarity_metrics': np.float32(0.9904739), 'contradiction': 0.10430136322975159}"
"{'distance': 0.9581464872944694, 'evidence_accuracy': 0.3504273504273504, 'evidence_precision': 0.3467600700525394, 'evidence_recall': 0.9658536585365853, 'evidence_f1': 0.5103092783505154, 'similarity_metrics': np.float32(0.46097082), 'contradiction': 0.2871776521205902}","{'distance': 0.9898648648648649, 'evidence_accuracy': 0.3487179487179487, 'evidence_precision': 0.3487972508591065, 'evidence_recall': 0.9902439024390244, 'evidence_f1': 0.5158831003811943, 'similarity_metrics': np.float32(-0.01036622), 'contradiction': 0.019899601116776466}","{'distance': 0.7586805555555556, 'evidence_accuracy': 0.22905982905982905, 'evidence_precision': 0.24375, 'evidence_recall': 0.5707317073170731, 'evidence_f1': 0.3416058394160584, 'similarity_metrics': np.float32(0.19240293), 'contradiction': 0.6875562071800232}","{'distance': 0.9642857142857143, 'evidence_accuracy': 0.3367521367521368, 'evidence_precision': 0.3403141361256545, 'evidence_recall': 0.9512195121951219, 'evidence_f1': 0.5012853470437019, 'similarity_metrics': np.float32(0.45957866), 'contradiction': 0.0026555764488875866}","{'distance': 0.8931967812728603, 'evidence_accuracy': 0.35555555555555557, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.8300970873786407, 'evidence_f1': 0.4756606397774687, 'similarity_metrics': np.float32(0.14681709), 'contradiction': 0.5869014859199524}","{'distance': 0.9956300072833212, 'evidence_accuracy': 0.3487179487179487, 'evidence_precision': 0.3487972508591065, 'evidence_recall': 0.9902439024390244, 'evidence_f1': 0.5158831003811943, 'similarity_metrics': np.float32(0.63393366), 'contradiction': 0.1006224974989891}","{'distance': 0.06666666666666665, 'evidence_accuracy': 0.6376068376068376, 'evidence_precision': 0.41025641025641024, 'evidence_recall': 0.07804878048780488, 'evidence_f1': 0.13114754098360656, 'similarity_metrics': np.float32(0.8681005), 'contradiction': 0.23983587324619293}"
,,,,,"{'distance': 0.9489559164733179, 'evidence_accuracy': 0.20127388535031848, 'evidence_precision': 0.19003931847968544, 'evidence_recall': 0.9415584415584416, 'evidence_f1': 0.31624863685932386, 'similarity_metrics': np.float32(0.73351324), 'contradiction': 0.6004784107208252}","{'distance': 0.001273885350318471, 'evidence_accuracy': 0.802547770700637, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.99923176), 'contradiction': 0.18851065635681152}"
,,,,"{'distance': 0.40832395950506184, 'evidence_accuracy': 0.46595744680851064, 'evidence_precision': 0.24761904761904763, 'evidence_recall': 0.3586206896551724, 'evidence_f1': 0.29295774647887324, 'similarity_metrics': np.float32(0.7839037), 'contradiction': 0.9773140549659729}","{'distance': 0.9382239382239382, 'evidence_accuracy': 0.33404255319148934, 'evidence_precision': 0.31497797356828194, 'evidence_recall': 0.9862068965517241, 'evidence_f1': 0.4774624373956594, 'similarity_metrics': np.float32(0.48035294), 'contradiction': 0.9560434222221375}","{'distance': 0.051063829787234005, 'evidence_accuracy': 0.6957446808510638, 'evidence_precision': 0.5416666666666666, 'evidence_recall': 0.0896551724137931, 'evidence_f1': 0.15384615384615385, 'similarity_metrics': np.float32(0.6513014), 'contradiction': 0.02560298703610897}"
,"{'distance': 0.994413407821229, 'evidence_accuracy': 0.28116213683223995, 'evidence_precision': 0.2791353383458647, 'evidence_recall': 1.0, 'evidence_f1': 0.43644379132990446, 'similarity_metrics': np.float32(0.107507035), 'contradiction': 0.08215456455945969}",,,"{'distance': 0.9221209610604806, 'evidence_accuracy': 0.30178069353327086, 'evidence_precision': 0.2808219178082192, 'evidence_recall': 0.9663299663299664, 'evidence_f1': 0.43517816527672487, 'similarity_metrics': np.float32(0.18791902), 'contradiction': 0.911659836769104}",,"{'distance': 0.03373945641986875, 'evidence_accuracy': 0.7122774133083412, 'evidence_precision': 0.3611111111111111, 'evidence_recall': 0.04377104377104377, 'evidence_f1': 0.07807807807807808, 'similarity_metrics': np.float32(0.98624384), 'contradiction': 0.16421552002429962}"
,,,,,,"{'distance': 0.02680067001675046, 'evidence_accuracy': 0.7487437185929648, 'evidence_precision': 0.5625, 'evidence_recall': 0.05921052631578947, 'evidence_f1': 0.10714285714285712, 'similarity_metrics': np.float32(0.99715996), 'contradiction': 0.6942138671875}"
"{'distance': 0.9518072289156626, 'evidence_accuracy': 0.45634266886326197, 'evidence_precision': 0.4653130287648054, 'evidence_recall': 0.9515570934256056, 'evidence_f1': 0.625, 'similarity_metrics': np.float32(0.8154722), 'contradiction': 0.6081750392913818}",,,,"{'distance': 0.9539877300613497, 'evidence_accuracy': 0.4975288303130148, 'evidence_precision': 0.4864864864864865, 'evidence_recall': 0.9965397923875432, 'evidence_f1': 0.6538024971623155, 'similarity_metrics': np.float32(0.6867636), 'contradiction': 0.8432460427284241}",,"{'distance': 0.11202635914332781, 'evidence_accuracy': 0.5205930807248764, 'evidence_precision': 0.4852941176470588, 'evidence_recall': 0.11418685121107267, 'evidence_f1': 0.18487394957983191, 'similarity_metrics': np.float32(0.9529022), 'contradiction': 0.01798483543097973}"
,"{'distance': 0.9933407325194229, 'evidence_accuracy': 0.19239373601789708, 'evidence_precision': 0.19079685746352412, 'evidence_recall': 0.9941520467836257, 'evidence_f1': 0.32015065913371, 'similarity_metrics': np.float32(0.13680331), 'contradiction': 0.22434036433696747}","{'distance': 0.9933407325194229, 'evidence_accuracy': 0.19239373601789708, 'evidence_precision': 0.19079685746352412, 'evidence_recall': 0.9941520467836257, 'evidence_f1': 0.32015065913371, 'similarity_metrics': np.float32(0.13680331), 'contradiction': 0.22434036433696747}",,,,"{'distance': 0.0011185682326622093, 'evidence_accuracy': 0.8098434004474273, 'evidence_precision': 1.0, 'evidence_recall': 0.005847953216374269, 'evidence_f1': 0.011627906976744186, 'similarity_metrics': np.float32(1.0000002), 'contradiction': 0.011893521063029766}"
,,,,,,"{'distance': 0.006641366223908873, 'evidence_accuracy': 0.8595825426944972, 'evidence_precision': 0.2857142857142857, 'evidence_recall': 0.013793103448275862, 'evidence_f1': 0.02631578947368421, 'similarity_metrics': np.float32(0.9955729), 'contradiction': 0.11048530787229538}"
,"{'distance': 0.9907407407407407, 'evidence_accuracy': 0.31201248049922, 'evidence_precision': 0.30877742946708464, 'evidence_recall': 1.0, 'evidence_f1': 0.4718562874251497, 'similarity_metrics': np.float32(0.11411743), 'contradiction': 0.630090057849884}",,,,,"{'distance': 0.10608424336973477, 'evidence_accuracy': 0.6801872074882995, 'evidence_precision': 0.4411764705882353, 'evidence_recall': 0.15228426395939088, 'evidence_f1': 0.22641509433962262, 'similarity_metrics': np.float32(0.9499383), 'contradiction': 0.04433351382613182}"
,"{'distance': 0.992, 'evidence_accuracy': 0.07537012113055182, 'evidence_precision': 0.07162162162162163, 'evidence_recall': 1.0, 'evidence_f1': 0.13366960907944514, 'similarity_metrics': np.float32(0.10351443), 'contradiction': 0.3244701027870178}",,,"{'distance': 0.9542719614921781, 'evidence_accuracy': 0.08613728129205922, 'evidence_precision': 0.06767955801104972, 'evidence_recall': 0.9245283018867925, 'evidence_f1': 0.12612612612612611, 'similarity_metrics': np.float32(0.28372654), 'contradiction': 0.1711292564868927}",,"{'distance': 0.016150740242261152, 'evidence_accuracy': 0.9125168236877523, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9980404), 'contradiction': 0.07366101443767548}"
