baseline,e-persona-you,e-persona-human,e-implcit-target,e-implcit-target-e-persona-you,e-implcit-target-e-persona-human,TextFoolerJin2019
"{'distance': 0.9647822057460612, 'evidence_accuracy': 0.03549060542797495, 'evidence_precision': 0.06854838709677419, 'evidence_recall': 1.0, 'evidence_f1': 0.1283018867924528, 'similarity_metrics': np.float32(0.7672029), 'contradiction': 0.2930869460105896}","{'distance': 0.4228915662650602, 'evidence_accuracy': 0.569937369519833, 'evidence_precision': 0.14166666666666666, 'evidence_recall': 1.0, 'evidence_f1': 0.24817518248175183, 'similarity_metrics': np.float32(0.6720294), 'contradiction': 0.1443474441766739}","{'distance': 0.975, 'evidence_accuracy': 0.07620041753653445, 'evidence_precision': 0.06772486772486773, 'evidence_recall': 0.9411764705882353, 'evidence_f1': 0.12635735439289242, 'similarity_metrics': np.float32(0.7559346), 'contradiction': 0.08598613739013672}","{'distance': 0.417004048582996, 'evidence_accuracy': 0.5386221294363257, 'evidence_precision': 0.08991228070175439, 'evidence_recall': 0.6029411764705882, 'evidence_f1': 0.15648854961832062, 'similarity_metrics': np.float32(0.9166339), 'contradiction': 0.9943326711654663}","{'distance': 0.510498687664042, 'evidence_accuracy': 0.4081419624217119, 'evidence_precision': 0.0735042735042735, 'evidence_recall': 0.6323529411764706, 'evidence_f1': 0.1316998468606432, 'similarity_metrics': np.float32(0.93539053), 'contradiction': 0.994257926940918}","{'distance': 0.45904537418974656, 'evidence_accuracy': 0.49478079331941544, 'evidence_precision': 0.084, 'evidence_recall': 0.6176470588235294, 'evidence_f1': 0.147887323943662, 'similarity_metrics': np.float32(0.9072836), 'contradiction': 0.9941046833992004}",
,,,"{'distance': 0.41244573082489144, 'evidence_accuracy': 0.4861878453038674, 'evidence_precision': 0.02878787878787879, 'evidence_recall': 0.6551724137931034, 'evidence_f1': 0.055152394775036286, 'similarity_metrics': np.float32(0.97374487), 'contradiction': 0.8944931030273438}","{'distance': 0.394851869839728, 'evidence_accuracy': 0.47908445146014206, 'evidence_precision': 0.010852713178294573, 'evidence_recall': 0.2413793103448276, 'evidence_f1': 0.020771513353115726, 'similarity_metrics': np.float32(0.98673373), 'contradiction': 0.787348747253418}","{'distance': 0.3997085964060223, 'evidence_accuracy': 0.47592738752959746, 'evidence_precision': 0.01078582434514638, 'evidence_recall': 0.2413793103448276, 'evidence_f1': 0.020648967551622422, 'similarity_metrics': np.float32(0.9809936), 'contradiction': 0.8690412044525146}","{'distance': 0.0015785319652722452, 'evidence_accuracy': 0.9755327545382794, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.99372363), 'contradiction': 0.02650015987455845}"
"{'distance': 0.7574047954866008, 'evidence_accuracy': 0.3836734693877551, 'evidence_precision': 0.2698019801980198, 'evidence_recall': 0.9396551724137931, 'evidence_f1': 0.41923076923076924, 'similarity_metrics': np.float32(0.89384973), 'contradiction': 0.010812629945576191}","{'distance': 0.7846607669616519, 'evidence_accuracy': 0.3653061224489796, 'evidence_precision': 0.26618705035971224, 'evidence_recall': 0.9568965517241379, 'evidence_f1': 0.41651031894934326, 'similarity_metrics': np.float32(0.91213465), 'contradiction': 0.008167525753378868}","{'distance': 0.9510703363914373, 'evidence_accuracy': 0.2653061224489796, 'evidence_precision': 0.24261603375527427, 'evidence_recall': 0.9913793103448276, 'evidence_f1': 0.3898305084745763, 'similarity_metrics': np.float32(0.878592), 'contradiction': 0.013683144934475422}","{'distance': 0.7037037037037037, 'evidence_accuracy': 0.4122448979591837, 'evidence_precision': 0.26881720430107525, 'evidence_recall': 0.8620689655172413, 'evidence_f1': 0.40983606557377045, 'similarity_metrics': np.float32(0.96752846), 'contradiction': 0.9829027652740479}","{'distance': 0.717852684144819, 'evidence_accuracy': 0.41020408163265304, 'evidence_precision': 0.27055702917771884, 'evidence_recall': 0.8793103448275862, 'evidence_f1': 0.4137931034482759, 'similarity_metrics': np.float32(0.9667031), 'contradiction': 0.9856382012367249}","{'distance': 0.6458087367178276, 'evidence_accuracy': 0.39387755102040817, 'evidence_precision': 0.23460410557184752, 'evidence_recall': 0.6896551724137931, 'evidence_f1': 0.350109409190372, 'similarity_metrics': np.float32(0.9774966), 'contradiction': 0.987713098526001}",
"{'distance': 0.9261637239165329, 'evidence_accuracy': 0.25961538461538464, 'evidence_precision': 0.22535211267605634, 'evidence_recall': 1.0, 'evidence_f1': 0.36781609195402304, 'similarity_metrics': np.float32(0.55456483), 'contradiction': 0.679567277431488}","{'distance': 0.918429003021148, 'evidence_accuracy': 0.25576923076923075, 'evidence_precision': 0.2210953346855984, 'evidence_recall': 0.9732142857142857, 'evidence_f1': 0.36033057851239675, 'similarity_metrics': np.float32(0.5907545), 'contradiction': 0.3867267072200775}","{'distance': 0.9213313161875946, 'evidence_accuracy': 0.25384615384615383, 'evidence_precision': 0.22064777327935223, 'evidence_recall': 0.9732142857142857, 'evidence_f1': 0.3597359735973597, 'similarity_metrics': np.float32(0.5795908), 'contradiction': 0.520416796207428}","{'distance': 0.9557522123893806, 'evidence_accuracy': 0.2326923076923077, 'evidence_precision': 0.21584158415841584, 'evidence_recall': 0.9732142857142857, 'evidence_f1': 0.35332252836304695, 'similarity_metrics': np.float32(0.5567772), 'contradiction': 0.8816494345664978}","{'distance': 0.9155749636098981, 'evidence_accuracy': 0.2519230769230769, 'evidence_precision': 0.21792260692464357, 'evidence_recall': 0.9553571428571429, 'evidence_f1': 0.35489220563847435, 'similarity_metrics': np.float32(0.55739325), 'contradiction': 0.9865887761116028}","{'distance': 0.5334728033472803, 'evidence_accuracy': 0.49423076923076925, 'evidence_precision': 0.24579124579124578, 'evidence_recall': 0.6517857142857143, 'evidence_f1': 0.35696821515892424, 'similarity_metrics': np.float32(0.87021965), 'contradiction': 0.7904211282730103}",
"{'distance': 0.8980392156862745, 'evidence_accuracy': 0.2884927066450567, 'evidence_precision': 0.25951557093425603, 'evidence_recall': 0.9316770186335404, 'evidence_f1': 0.40595399188092013, 'similarity_metrics': np.float32(0.78636265), 'contradiction': 0.018195904791355133}","{'distance': 0.8122555410691004, 'evidence_accuracy': 0.3047001620745543, 'evidence_precision': 0.25457875457875456, 'evidence_recall': 0.8633540372670807, 'evidence_f1': 0.3932107496463932, 'similarity_metrics': np.float32(0.810248), 'contradiction': 0.06944131851196289}","{'distance': 0.9074074074074074, 'evidence_accuracy': 0.28363047001620745, 'evidence_precision': 0.25900514579759865, 'evidence_recall': 0.937888198757764, 'evidence_f1': 0.40591397849462363, 'similarity_metrics': np.float32(0.73582786), 'contradiction': 0.030503317713737488}","{'distance': 0.5946462715105163, 'evidence_accuracy': 0.5380875202593193, 'evidence_precision': 0.348780487804878, 'evidence_recall': 0.8881987577639752, 'evidence_f1': 0.500875656742557, 'similarity_metrics': np.float32(0.9620795), 'contradiction': 0.9970205426216125}","{'distance': 0.5054945054945055, 'evidence_accuracy': 0.5121555915721232, 'evidence_precision': 0.30113636363636365, 'evidence_recall': 0.6583850931677019, 'evidence_f1': 0.4132553606237817, 'similarity_metrics': np.float32(0.9688152), 'contradiction': 0.99512779712677}",,
"{'distance': 0.9365079365079365, 'evidence_accuracy': 0.53184165232358, 'evidence_precision': 0.5259391771019678, 'evidence_recall': 0.9767441860465116, 'evidence_f1': 0.6837209302325581, 'similarity_metrics': np.float32(0.7850272), 'contradiction': 0.9665504097938538}","{'distance': 0.8780841799709724, 'evidence_accuracy': 0.5283993115318416, 'evidence_precision': 0.5250463821892394, 'evidence_recall': 0.9401993355481728, 'evidence_f1': 0.673809523809524, 'similarity_metrics': np.float32(0.85587263), 'contradiction': 0.9275058507919312}","{'distance': 0.8587896253602305, 'evidence_accuracy': 0.540447504302926, 'evidence_precision': 0.5319548872180451, 'evidence_recall': 0.9401993355481728, 'evidence_f1': 0.6794717887154862, 'similarity_metrics': np.float32(0.8302228), 'contradiction': 0.6995552778244019}","{'distance': 0.5803212851405622, 'evidence_accuracy': 0.5077452667814114, 'evidence_precision': 0.5201072386058981, 'evidence_recall': 0.6445182724252492, 'evidence_f1': 0.5756676557863503, 'similarity_metrics': np.float32(0.9541455), 'contradiction': 0.8981014490127563}",,"{'distance': 0.9385474860335196, 'evidence_accuracy': 0.5077452667814114, 'evidence_precision': 0.5133689839572193, 'evidence_recall': 0.9568106312292359, 'evidence_f1': 0.6682134570765662, 'similarity_metrics': np.float32(0.69958186), 'contradiction': 0.9918352365493774}",
"{'distance': 0.8885245901639345, 'evidence_accuracy': 0.37771739130434784, 'evidence_precision': 0.3454810495626822, 'evidence_recall': 0.9634146341463414, 'evidence_f1': 0.5085836909871244, 'similarity_metrics': np.float32(0.9106535), 'contradiction': 0.008056937716901302}","{'distance': 0.5380710659898478, 'evidence_accuracy': 0.626358695652174, 'evidence_precision': 0.468682505399568, 'evidence_recall': 0.8821138211382114, 'evidence_f1': 0.61212976022567, 'similarity_metrics': np.float32(0.9830422), 'contradiction': 0.1719391644001007}","{'distance': 0.9024390243902439, 'evidence_accuracy': 0.3845108695652174, 'evidence_precision': 0.35064935064935066, 'evidence_recall': 0.9878048780487805, 'evidence_f1': 0.5175718849840255, 'similarity_metrics': np.float32(0.9208364), 'contradiction': 0.9342764019966125}",,,"{'distance': 0.9145673603504929, 'evidence_accuracy': 0.3736413043478261, 'evidence_precision': 0.34576757532281205, 'evidence_recall': 0.9796747967479674, 'evidence_f1': 0.5111346765641569, 'similarity_metrics': np.float32(0.88325334), 'contradiction': 0.009661332704126835}",
"{'distance': 0.958128078817734, 'evidence_accuracy': 0.5035971223021583, 'evidence_precision': 0.5088495575221239, 'evidence_recall': 0.9663865546218487, 'evidence_f1': 0.6666666666666667, 'similarity_metrics': np.float32(0.88642174), 'contradiction': 0.8383578062057495}","{'distance': 0.9382422802850356, 'evidence_accuracy': 0.5064748201438849, 'evidence_precision': 0.5104477611940299, 'evidence_recall': 0.957983193277311, 'evidence_f1': 0.6660175267770205, 'similarity_metrics': np.float32(0.88351715), 'contradiction': 0.8968755602836609}","{'distance': 0.9503105590062112, 'evidence_accuracy': 0.5107913669064749, 'evidence_precision': 0.5125925925925926, 'evidence_recall': 0.969187675070028, 'evidence_f1': 0.6705426356589147, 'similarity_metrics': np.float32(0.8870228), 'contradiction': 0.5069783926010132}","{'distance': 0.38218151540383016, 'evidence_accuracy': 0.5323741007194245, 'evidence_precision': 0.5493827160493827, 'evidence_recall': 0.49859943977591037, 'evidence_f1': 0.5227606461086637, 'similarity_metrics': np.float32(0.9883038), 'contradiction': 0.9885513782501221}","{'distance': 0.3675496688741722, 'evidence_accuracy': 0.5510791366906475, 'evidence_precision': 0.5718849840255591, 'evidence_recall': 0.5014005602240896, 'evidence_f1': 0.5343283582089552, 'similarity_metrics': np.float32(0.98343974), 'contradiction': 0.9885463714599609}","{'distance': 0.39538583929992044, 'evidence_accuracy': 0.47050359712230216, 'evidence_precision': 0.48253968253968255, 'evidence_recall': 0.4257703081232493, 'evidence_f1': 0.4523809523809524, 'similarity_metrics': np.float32(0.98359805), 'contradiction': 0.9906095862388611}",
"{'distance': 0.9022801302931596, 'evidence_accuracy': 0.4031620553359684, 'evidence_precision': 0.3786610878661088, 'evidence_recall': 0.9731182795698925, 'evidence_f1': 0.5451807228915663, 'similarity_metrics': np.float32(0.7286005), 'contradiction': 0.3658353090286255}",,"{'distance': 0.9071310116086235, 'evidence_accuracy': 0.40118577075098816, 'evidence_precision': 0.3778705636743215, 'evidence_recall': 0.9731182795698925, 'evidence_f1': 0.544360902255639, 'similarity_metrics': np.float32(0.6114907), 'contradiction': 0.12396864593029022}","{'distance': 0.451063829787234, 'evidence_accuracy': 0.4683794466403162, 'evidence_precision': 0.3359683794466403, 'evidence_recall': 0.45698924731182794, 'evidence_f1': 0.38724373576309795, 'similarity_metrics': np.float32(0.98099303), 'contradiction': 0.986742377281189}","{'distance': 0.3347368421052631, 'evidence_accuracy': 0.5395256916996047, 'evidence_precision': 0.37948717948717947, 'evidence_recall': 0.3978494623655914, 'evidence_f1': 0.3884514435695538, 'similarity_metrics': np.float32(0.9812841), 'contradiction': 0.9922743439674377}","{'distance': 0.41989528795811515, 'evidence_accuracy': 0.4901185770750988, 'evidence_precision': 0.3474576271186441, 'evidence_recall': 0.44086021505376344, 'evidence_f1': 0.3886255924170616, 'similarity_metrics': np.float32(0.9798323), 'contradiction': 0.9869871139526367}",
"{'distance': 0.783001808318264, 'evidence_accuracy': 0.26902173913043476, 'evidence_precision': 0.19155844155844157, 'evidence_recall': 0.7468354430379747, 'evidence_f1': 0.3049095607235142, 'similarity_metrics': np.float32(0.91160583), 'contradiction': 0.02892114780843258}","{'distance': 0.8966942148760331, 'evidence_accuracy': 0.20652173913043478, 'evidence_precision': 0.18950437317784258, 'evidence_recall': 0.8227848101265823, 'evidence_f1': 0.3080568720379147, 'similarity_metrics': np.float32(0.8105211), 'contradiction': 0.1358003467321396}","{'distance': 0.8390804597701149, 'evidence_accuracy': 0.20108695652173914, 'evidence_precision': 0.18289085545722714, 'evidence_recall': 0.7848101265822784, 'evidence_f1': 0.2966507177033493, 'similarity_metrics': np.float32(0.90604854), 'contradiction': 0.18127158284187317}","{'distance': 0.863013698630137, 'evidence_accuracy': 0.23097826086956522, 'evidence_precision': 0.18902439024390244, 'evidence_recall': 0.7848101265822784, 'evidence_f1': 0.3046683046683047, 'similarity_metrics': np.float32(0.9282986), 'contradiction': 0.10844434797763824}","{'distance': 0.8936535162950258, 'evidence_accuracy': 0.25, 'evidence_precision': 0.20771513353115728, 'evidence_recall': 0.8860759493670886, 'evidence_f1': 0.33653846153846156, 'similarity_metrics': np.float32(0.92298234), 'contradiction': 0.3147474229335785}","{'distance': 0.8960138648180243, 'evidence_accuracy': 0.20380434782608695, 'evidence_precision': 0.1907514450867052, 'evidence_recall': 0.8354430379746836, 'evidence_f1': 0.31058823529411766, 'similarity_metrics': np.float32(0.9280769), 'contradiction': 0.06086499243974686}",
"{'distance': 0.7651403249630724, 'evidence_accuracy': 0.5285714285714286, 'evidence_precision': 0.4826038159371493, 'evidence_recall': 0.9267241379310345, 'evidence_f1': 0.6346863468634687, 'similarity_metrics': np.float32(0.87628055), 'contradiction': 0.6494148373603821}",,"{'distance': 0.8306709265175719, 'evidence_accuracy': 0.4942857142857143, 'evidence_precision': 0.46455026455026455, 'evidence_recall': 0.9461206896551724, 'evidence_f1': 0.6231369765791341, 'similarity_metrics': np.float32(0.77186906), 'contradiction': 0.0038553462363779545}","{'distance': 0.4044943820224719, 'evidence_accuracy': 0.6047619047619047, 'evidence_precision': 0.5470249520153551, 'evidence_recall': 0.6142241379310345, 'evidence_f1': 0.5786802030456852, 'similarity_metrics': np.float32(0.9714781), 'contradiction': 0.9941802024841309}","{'distance': 0.33948940793047255, 'evidence_accuracy': 0.6019047619047619, 'evidence_precision': 0.5520361990950227, 'evidence_recall': 0.5258620689655172, 'evidence_f1': 0.5386313465783665, 'similarity_metrics': np.float32(0.96974516), 'contradiction': 0.9926349520683289}","{'distance': 0.4143094841930116, 'evidence_accuracy': 0.5819047619047619, 'evidence_precision': 0.5239005736137667, 'evidence_recall': 0.5905172413793104, 'evidence_f1': 0.5552178318135765, 'similarity_metrics': np.float32(0.9791095), 'contradiction': 0.9947996139526367}",
"{'distance': 0.6923076923076923, 'evidence_accuracy': 0.44562334217506633, 'evidence_precision': 0.3163265306122449, 'evidence_recall': 0.9207920792079208, 'evidence_f1': 0.4708860759493672, 'similarity_metrics': np.float32(0.87301695), 'contradiction': 0.014018097892403603}","{'distance': 0.5579322638146167, 'evidence_accuracy': 0.4403183023872679, 'evidence_precision': 0.28346456692913385, 'evidence_recall': 0.7128712871287128, 'evidence_f1': 0.4056338028169014, 'similarity_metrics': np.float32(0.90577674), 'contradiction': 0.04508710280060768}","{'distance': 0.5862068965517242, 'evidence_accuracy': 0.40318302387267907, 'evidence_precision': 0.26515151515151514, 'evidence_recall': 0.693069306930693, 'evidence_f1': 0.3835616438356164, 'similarity_metrics': np.float32(0.89479196), 'contradiction': 0.25567567348480225}","{'distance': 0.7734375, 'evidence_accuracy': 0.32891246684350134, 'evidence_precision': 0.2625, 'evidence_recall': 0.8316831683168316, 'evidence_f1': 0.3990498812351544, 'similarity_metrics': np.float32(0.8715119), 'contradiction': 0.9777328968048096}","{'distance': 0.7760910815939279, 'evidence_accuracy': 0.35278514588859416, 'evidence_precision': 0.27586206896551724, 'evidence_recall': 0.8712871287128713, 'evidence_f1': 0.41904761904761906, 'similarity_metrics': np.float32(0.86431813), 'contradiction': 0.23446698486804962}","{'distance': 0.833648393194707, 'evidence_accuracy': 0.3448275862068966, 'evidence_precision': 0.281437125748503, 'evidence_recall': 0.9306930693069307, 'evidence_f1': 0.432183908045977, 'similarity_metrics': np.float32(0.8513752), 'contradiction': 0.6956282258033752}",
"{'distance': 0.9215311004784689, 'evidence_accuracy': 0.341545352743561, 'evidence_precision': 0.324736225087925, 'evidence_recall': 0.9584775086505191, 'evidence_f1': 0.4851138353765324, 'similarity_metrics': np.float32(0.7675083), 'contradiction': 0.23554812371730804}","{'distance': 0.912621359223301, 'evidence_accuracy': 0.3303471444568869, 'evidence_precision': 0.31802120141342755, 'evidence_recall': 0.9342560553633218, 'evidence_f1': 0.47451669595782076, 'similarity_metrics': np.float32(0.80449843), 'contradiction': 0.6558178663253784}","{'distance': 0.8850346878097126, 'evidence_accuracy': 0.3325867861142217, 'evidence_precision': 0.3161676646706587, 'evidence_recall': 0.9134948096885813, 'evidence_f1': 0.4697508896797153, 'similarity_metrics': np.float32(0.81477416), 'contradiction': 0.6606975197792053}","{'distance': 0.44345616264294785, 'evidence_accuracy': 0.47592385218365063, 'evidence_precision': 0.3032967032967033, 'evidence_recall': 0.47750865051903113, 'evidence_f1': 0.3709677419354838, 'similarity_metrics': np.float32(0.9356977), 'contradiction': 0.9509262442588806}","{'distance': 0.43873015873015875, 'evidence_accuracy': 0.47144456886898095, 'evidence_precision': 0.29711751662971175, 'evidence_recall': 0.46366782006920415, 'evidence_f1': 0.3621621621621622, 'similarity_metrics': np.float32(0.9348526), 'contradiction': 0.9661961793899536}","{'distance': 0.959743824336688, 'evidence_accuracy': 0.25755879059350506, 'evidence_precision': 0.3006396588486141, 'evidence_recall': 0.9757785467128027, 'evidence_f1': 0.45965770171149145, 'similarity_metrics': np.float32(0.82580286), 'contradiction': 0.9580104947090149}",
"{'distance': 0.7136094674556213, 'evidence_accuracy': 0.3384615384615385, 'evidence_precision': 0.2381852551984877, 'evidence_recall': 0.8235294117647058, 'evidence_f1': 0.36950146627565983, 'similarity_metrics': np.float32(0.80593836), 'contradiction': 0.8053184151649475}",,,"{'distance': 0.39344262295081966, 'evidence_accuracy': 0.5461538461538461, 'evidence_precision': 0.27672955974842767, 'evidence_recall': 0.5751633986928104, 'evidence_f1': 0.3736730360934183, 'similarity_metrics': np.float32(0.8900838), 'contradiction': 0.988713800907135}","{'distance': 0.22575107296137342, 'evidence_accuracy': 0.6338461538461538, 'evidence_precision': 0.2864321608040201, 'evidence_recall': 0.37254901960784315, 'evidence_f1': 0.3238636363636364, 'similarity_metrics': np.float32(0.90130335), 'contradiction': 0.9934616088867188}",,
,,"{'distance': 0.7553058676654183, 'evidence_accuracy': 0.3975481611208406, 'evidence_precision': 0.35368421052631577, 'evidence_recall': 0.8195121951219512, 'evidence_f1': 0.49411764705882355, 'similarity_metrics': np.float32(0.9164085), 'contradiction': 0.13340915739536285}","{'distance': 0.4512195121951219, 'evidence_accuracy': 0.4798598949211909, 'evidence_precision': 0.347682119205298, 'evidence_recall': 0.5121951219512195, 'evidence_f1': 0.41420118343195267, 'similarity_metrics': np.float32(0.9536896), 'contradiction': 0.9881901741027832}","{'distance': 0.7289473684210526, 'evidence_accuracy': 0.4185639229422067, 'evidence_precision': 0.3668763102725367, 'evidence_recall': 0.8536585365853658, 'evidence_f1': 0.5131964809384164, 'similarity_metrics': np.float32(0.9183162), 'contradiction': 0.9525545835494995}",,
"{'distance': 0.7492486045513096, 'evidence_accuracy': 0.6581691772885284, 'evidence_precision': 0.6192468619246861, 'evidence_recall': 0.9527896995708155, 'evidence_f1': 0.7506339814032121, 'similarity_metrics': np.float32(0.92548573), 'contradiction': 0.8546727299690247}",,,,,,
"{'distance': 0.6258351893095768, 'evidence_accuracy': 0.5879237288135594, 'evidence_precision': 0.47619047619047616, 'evidence_recall': 0.9269662921348315, 'evidence_f1': 0.6291706387035272, 'similarity_metrics': np.float32(0.98635197), 'contradiction': 0.9814144968986511}","{'distance': 0.8350137488542622, 'evidence_accuracy': 0.4141949152542373, 'evidence_precision': 0.3847953216374269, 'evidence_recall': 0.9241573033707865, 'evidence_f1': 0.5433526011560694, 'similarity_metrics': np.float32(0.79918253), 'contradiction': 0.9964764714241028}","{'distance': 0.6382505559673832, 'evidence_accuracy': 0.5805084745762712, 'evidence_precision': 0.4714285714285714, 'evidence_recall': 0.9269662921348315, 'evidence_f1': 0.625, 'similarity_metrics': np.float32(0.9833642), 'contradiction': 0.9888734817504883}",,,,
"{'distance': 0.897662665824384, 'evidence_accuracy': 0.42677514792899407, 'evidence_precision': 0.3988985051140834, 'evidence_recall': 0.9787644787644788, 'evidence_f1': 0.5667970933482394, 'similarity_metrics': np.float32(0.6003906), 'contradiction': 0.5456280708312988}",,"{'distance': 0.9543010752688172, 'evidence_accuracy': 0.40458579881656803, 'evidence_precision': 0.3912054586808188, 'evidence_recall': 0.9961389961389961, 'evidence_f1': 0.5617855198693523, 'similarity_metrics': np.float32(0.76995003), 'contradiction': 0.7932708859443665}",,,,
"{'distance': 0.7494505494505495, 'evidence_accuracy': 0.37058823529411766, 'evidence_precision': 0.25, 'evidence_recall': 0.9861111111111112, 'evidence_f1': 0.39887640449438205, 'similarity_metrics': np.float32(0.852913), 'contradiction': 0.3999464809894562}","{'distance': 0.7365010799136069, 'evidence_accuracy': 0.3911764705882353, 'evidence_precision': 0.25806451612903225, 'evidence_recall': 1.0, 'evidence_f1': 0.41025641025641024, 'similarity_metrics': np.float32(0.8681637), 'contradiction': 0.07894864678382874}","{'distance': 0.732739420935412, 'evidence_accuracy': 0.3764705882352941, 'evidence_precision': 0.25, 'evidence_recall': 0.9722222222222222, 'evidence_f1': 0.3977272727272727, 'similarity_metrics': np.float32(0.8843113), 'contradiction': 0.33807700872421265}","{'distance': 0.590443686006826, 'evidence_accuracy': 0.3941176470588235, 'evidence_precision': 0.19545454545454546, 'evidence_recall': 0.5972222222222222, 'evidence_f1': 0.2945205479452055, 'similarity_metrics': np.float32(0.90510476), 'contradiction': 0.6993675827980042}","{'distance': 0.5465313028764806, 'evidence_accuracy': 0.4588235294117647, 'evidence_precision': 0.22815533980582525, 'evidence_recall': 0.6527777777777778, 'evidence_f1': 0.3381294964028777, 'similarity_metrics': np.float32(0.89725727), 'contradiction': 0.9543766379356384}","{'distance': 0.6754850088183422, 'evidence_accuracy': 0.3176470588235294, 'evidence_precision': 0.18072289156626506, 'evidence_recall': 0.6164383561643836, 'evidence_f1': 0.27950310559006214, 'similarity_metrics': np.float32(0.8446975), 'contradiction': 0.7705478668212891}",
"{'distance': 0.9402560455192034, 'evidence_accuracy': -0.005504587155963303, 'evidence_precision': 0.009057971014492754, 'evidence_recall': 0.8333333333333334, 'evidence_f1': 0.017921146953405017, 'similarity_metrics': np.float32(0.8637963), 'contradiction': 0.8099710941314697}","{'distance': 0.9448946515397083, 'evidence_accuracy': 0.04220183486238532, 'evidence_precision': 0.011363636363636364, 'evidence_recall': 1.0, 'evidence_f1': 0.02247191011235955, 'similarity_metrics': np.float32(0.74189126), 'contradiction': 0.9392604231834412}","{'distance': 0.9207317073170732, 'evidence_accuracy': 0.02018348623853211, 'evidence_precision': 0.007462686567164179, 'evidence_recall': 0.6666666666666666, 'evidence_f1': 0.014760147601476014, 'similarity_metrics': np.float32(0.7703395), 'contradiction': 0.9690232872962952}","{'distance': 0.5431034482758621, 'evidence_accuracy': 0.3981651376146789, 'evidence_precision': 0.017964071856287425, 'evidence_recall': 1.0, 'evidence_f1': 0.03529411764705882, 'similarity_metrics': np.float32(0.89958596), 'contradiction': 0.9843847751617432}","{'distance': 0.43999999999999995, 'evidence_accuracy': 0.5119266055045871, 'evidence_precision': 0.022058823529411766, 'evidence_recall': 1.0, 'evidence_f1': 0.04316546762589929, 'similarity_metrics': np.float32(0.9532559), 'contradiction': 0.9454721212387085}","{'distance': 0.4779938587512794, 'evidence_accuracy': 0.47889908256880737, 'evidence_precision': 0.020689655172413793, 'evidence_recall': 1.0, 'evidence_f1': 0.040540540540540536, 'similarity_metrics': np.float32(0.88544494), 'contradiction': 0.9799463152885437}",
"{'distance': 0.8600682593856656, 'evidence_accuracy': 0.4276595744680851, 'evidence_precision': 0.40093240093240096, 'evidence_recall': 0.9347826086956522, 'evidence_f1': 0.5611745513866232, 'similarity_metrics': np.float32(0.83655787), 'contradiction': 0.3484255373477936}",,"{'distance': 0.9143835616438356, 'evidence_accuracy': 0.39148936170212767, 'evidence_precision': 0.38565022421524664, 'evidence_recall': 0.9347826086956522, 'evidence_f1': 0.5460317460317461, 'similarity_metrics': np.float32(0.8332262), 'contradiction': 0.17513598501682281}","{'distance': 0.8532374100719424, 'evidence_accuracy': 0.43617021276595747, 'evidence_precision': 0.40380047505938244, 'evidence_recall': 0.9239130434782609, 'evidence_f1': 0.5619834710743803, 'similarity_metrics': np.float32(0.9312229), 'contradiction': 0.23951204121112823}","{'distance': 0.8657937806873977, 'evidence_accuracy': 0.40638297872340423, 'evidence_precision': 0.38979118329466356, 'evidence_recall': 0.9130434782608695, 'evidence_f1': 0.5463414634146341, 'similarity_metrics': np.float32(0.8491195), 'contradiction': 0.9934101700782776}","{'distance': 0.5816326530612245, 'evidence_accuracy': 0.4702127659574468, 'evidence_precision': 0.3941368078175896, 'evidence_recall': 0.657608695652174, 'evidence_f1': 0.49287169042769857, 'similarity_metrics': np.float32(0.9429195), 'contradiction': 0.9797953367233276}",
"{'distance': 0.880184331797235, 'evidence_accuracy': 0.27852998065764023, 'evidence_precision': 0.2217573221757322, 'evidence_recall': 0.9906542056074766, 'evidence_f1': 0.3623931623931624, 'similarity_metrics': np.float32(0.81577563), 'contradiction': 0.004655169323086739}",,"{'distance': 0.8431372549019608, 'evidence_accuracy': 0.28433268858800775, 'evidence_precision': 0.2172043010752688, 'evidence_recall': 0.9439252336448598, 'evidence_f1': 0.35314685314685307, 'similarity_metrics': np.float32(0.87456214), 'contradiction': 0.0028128884732723236}","{'distance': 0.8071334214002642, 'evidence_accuracy': 0.344294003868472, 'evidence_precision': 0.23873873873873874, 'evidence_recall': 0.9906542056074766, 'evidence_f1': 0.3847549909255899, 'similarity_metrics': np.float32(0.8733529), 'contradiction': 0.8987515568733215}","{'distance': 0.8891891891891892, 'evidence_accuracy': 0.27079303675048355, 'evidence_precision': 0.21638655462184875, 'evidence_recall': 0.9626168224299065, 'evidence_f1': 0.35334476843910806, 'similarity_metrics': np.float32(0.8523774), 'contradiction': 0.026955725625157356}","{'distance': 0.6588380716934488, 'evidence_accuracy': 0.4274661508704062, 'evidence_precision': 0.25196850393700787, 'evidence_recall': 0.897196261682243, 'evidence_f1': 0.3934426229508196, 'similarity_metrics': np.float32(0.873208), 'contradiction': 0.9740002155303955}",
