baseline,e-persona-you,e-persona-human,e-implcit-target,e-implcit-target-e-persona-you,e-implcit-target-e-persona-human,TextFoolerJin2019
,,,,,,"{'distance': 0.16129032258064513, 'evidence_accuracy': 0.7142857142857143, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.8911058), 'contradiction': 0.0013808372896164656}"
,,,,,,
,,,"{'distance': 0.03448275862068961, 'evidence_accuracy': 0.7857142857142857, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.7187674), 'contradiction': 0.9961686730384827}","{'distance': 0.03448275862068961, 'evidence_accuracy': 0.7857142857142857, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.7187674), 'contradiction': 0.9961686730384827}",,"{'distance': 0.16129032258064513, 'evidence_accuracy': 0.5714285714285714, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.8075128), 'contradiction': 0.00149915786460042}"
,,,,,,
,"{'distance': 0.7894736842105263, 'evidence_accuracy': 0.5384615384615384, 'evidence_precision': 0.45454545454545453, 'evidence_recall': 1.0, 'evidence_f1': 0.625, 'similarity_metrics': np.float32(0.61330456), 'contradiction': 0.0014150001807138324}",,"{'distance': 0.7894736842105263, 'evidence_accuracy': 0.5384615384615384, 'evidence_precision': 0.45454545454545453, 'evidence_recall': 1.0, 'evidence_f1': 0.625, 'similarity_metrics': np.float32(0.61330456), 'contradiction': 0.0014150001807138324}",,"{'distance': 0.7894736842105263, 'evidence_accuracy': 0.5384615384615384, 'evidence_precision': 0.45454545454545453, 'evidence_recall': 1.0, 'evidence_f1': 0.625, 'similarity_metrics': np.float32(0.61330456), 'contradiction': 0.0014150001807138324}","{'distance': 0.22580645161290325, 'evidence_accuracy': 0.3076923076923077, 'evidence_precision': 0.16666666666666666, 'evidence_recall': 0.2, 'evidence_f1': 0.1818181818181818, 'similarity_metrics': np.float32(0.7988272), 'contradiction': 0.00348205235786736}"
,,,,,,
,,,"{'distance': 0.2615384615384615, 'evidence_accuracy': 0.5405405405405406, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.86873674), 'contradiction': 0.3762567341327667}","{'distance': 0.08571428571428574, 'evidence_accuracy': 0.7297297297297297, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.91722614), 'contradiction': 0.965735912322998}",,"{'distance': 0.17500000000000004, 'evidence_accuracy': 0.7837837837837838, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.84120023), 'contradiction': 0.07208971679210663}"
,,,,,,
,,,,,,"{'distance': 0.1470588235294118, 'evidence_accuracy': 0.7272727272727273, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9129733), 'contradiction': 0.0013096628244966269}"
"{'distance': 0.16981132075471694, 'evidence_accuracy': 0.8695652173913043, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.8295038), 'contradiction': 0.004607138689607382}","{'distance': 0.16981132075471694, 'evidence_accuracy': 0.8695652173913043, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.8295038), 'contradiction': 0.004607138689607382}","{'distance': 0.16981132075471694, 'evidence_accuracy': 0.8695652173913043, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.8295038), 'contradiction': 0.004607138689607382}",,,,
"{'distance': 0.16981132075471694, 'evidence_accuracy': 0.8260869565217391, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.95979846), 'contradiction': 0.007145184092223644}",,,,,,
"{'distance': 0.0625, 'evidence_accuracy': 0.967741935483871, 'evidence_precision': 1.0, 'evidence_recall': 0.5, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': np.float32(0.8691311), 'contradiction': 0.9134392738342285}","{'distance': 0.0625, 'evidence_accuracy': 0.967741935483871, 'evidence_precision': 1.0, 'evidence_recall': 0.5, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': np.float32(0.8691311), 'contradiction': 0.9134392738342285}","{'distance': 0.0625, 'evidence_accuracy': 0.967741935483871, 'evidence_precision': 1.0, 'evidence_recall': 0.5, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': np.float32(0.8691311), 'contradiction': 0.9134392738342285}","{'distance': 0.0625, 'evidence_accuracy': 0.967741935483871, 'evidence_precision': 1.0, 'evidence_recall': 0.5, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': np.float32(0.8691311), 'contradiction': 0.9134392738342285}","{'distance': 0.0625, 'evidence_accuracy': 0.967741935483871, 'evidence_precision': 1.0, 'evidence_recall': 0.5, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': np.float32(0.8691311), 'contradiction': 0.9134392738342285}","{'distance': 0.0625, 'evidence_accuracy': 0.967741935483871, 'evidence_precision': 1.0, 'evidence_recall': 0.5, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': np.float32(0.8691311), 'contradiction': 0.9134392738342285}","{'distance': 0.3529411764705882, 'evidence_accuracy': 0.7096774193548387, 'evidence_precision': 0.1111111111111111, 'evidence_recall': 0.5, 'evidence_f1': 0.1818181818181818, 'similarity_metrics': np.float32(0.63639385), 'contradiction': 0.9115838408470154}"
,,,,,,"{'distance': 0.09090909090909094, 'evidence_accuracy': 0.8064516129032258, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.94698477), 'contradiction': 0.002401268109679222}"
,,,,,,
"{'distance': 0.1428571428571429, 'evidence_accuracy': 0.7, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.983428), 'contradiction': 0.005604584701359272}","{'distance': 0.1428571428571429, 'evidence_accuracy': 0.7, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.983428), 'contradiction': 0.005604584701359272}","{'distance': 0.1428571428571429, 'evidence_accuracy': 0.7, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.983428), 'contradiction': 0.005604584701359272}",,,,"{'distance': 0.52, 'evidence_accuracy': 0.6, 'evidence_precision': 0.25, 'evidence_recall': 0.5, 'evidence_f1': 0.3333333333333333, 'similarity_metrics': np.float32(0.7384838), 'contradiction': 0.977103590965271}"
"{'distance': 0.26315789473684215, 'evidence_accuracy': 0.75, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.86718595), 'contradiction': 0.001556449569761753}",,,,,,
,,"{'distance': 0.6666666666666667, 'evidence_accuracy': 0.5, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 1.0, 'evidence_f1': 0.5, 'similarity_metrics': np.float32(0.53304577), 'contradiction': 0.000915867043659091}",,,,
,,,,,,
,,,,,,"{'distance': 0.14754098360655743, 'evidence_accuracy': 0.9285714285714286, 'evidence_precision': 0.5, 'evidence_recall': 0.5, 'evidence_f1': 0.5, 'similarity_metrics': np.float32(0.9712866), 'contradiction': 0.0008461350225843489}"
,,,,,,
"{'distance': 0.35, 'evidence_accuracy': 0.7777777777777778, 'evidence_precision': 0.2, 'evidence_recall': 1.0, 'evidence_f1': 0.33333333333333337, 'similarity_metrics': np.float32(0.8072456), 'contradiction': 0.00689036725088954}","{'distance': 0.15000000000000002, 'evidence_accuracy': 0.8888888888888888, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.8008082), 'contradiction': 0.04202445596456528}","{'distance': 0.4358974358974359, 'evidence_accuracy': 0.6666666666666666, 'evidence_precision': 0.14285714285714285, 'evidence_recall': 1.0, 'evidence_f1': 0.25, 'similarity_metrics': np.float32(0.79913473), 'contradiction': 0.003008862491697073}",,,,
,,,,,,"{'distance': 0.28301886792452835, 'evidence_accuracy': 0.6666666666666666, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.5199405), 'contradiction': 0.0010720071149989963}"
"{'distance': 0.2571428571428571, 'evidence_accuracy': 0.7142857142857143, 'evidence_precision': 0.5, 'evidence_recall': 0.6666666666666666, 'evidence_f1': 0.5714285714285715, 'similarity_metrics': np.float32(0.79775363), 'contradiction': 0.0015399480471387506}","{'distance': 0.2571428571428571, 'evidence_accuracy': 0.7142857142857143, 'evidence_precision': 0.5, 'evidence_recall': 0.6666666666666666, 'evidence_f1': 0.5714285714285715, 'similarity_metrics': np.float32(0.79775363), 'contradiction': 0.0015399480471387506}",,,,,"{'distance': 0.24, 'evidence_accuracy': 0.7142857142857143, 'evidence_precision': 0.5, 'evidence_recall': 0.16666666666666666, 'evidence_f1': 0.25, 'similarity_metrics': np.float32(0.87374055), 'contradiction': 0.03687000647187233}"
,,"{'distance': 0.7894736842105263, 'evidence_accuracy': 0.23076923076923078, 'evidence_precision': 0.09090909090909091, 'evidence_recall': 1.0, 'evidence_f1': 0.16666666666666669, 'similarity_metrics': np.float32(0.00531243), 'contradiction': 0.9456619620323181}",,,,
"{'distance': 0.15384615384615385, 'evidence_accuracy': 0.7692307692307693, 'evidence_precision': 1.0, 'evidence_recall': 0.4, 'evidence_f1': 0.5714285714285715, 'similarity_metrics': np.float32(0.6626593), 'contradiction': 0.000888398673851043}","{'distance': 0.15384615384615385, 'evidence_accuracy': 0.7692307692307693, 'evidence_precision': 1.0, 'evidence_recall': 0.4, 'evidence_f1': 0.5714285714285715, 'similarity_metrics': np.float32(0.6626593), 'contradiction': 0.000888398673851043}","{'distance': 0.5333333333333333, 'evidence_accuracy': 0.6153846153846154, 'evidence_precision': 0.5, 'evidence_recall': 0.6, 'evidence_f1': 0.5454545454545454, 'similarity_metrics': np.float32(0.6721975), 'contradiction': 0.0007946286932565272}","{'distance': 0.6842105263157895, 'evidence_accuracy': 0.6153846153846154, 'evidence_precision': 0.5, 'evidence_recall': 1.0, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': np.float32(0.42942643), 'contradiction': 0.6621567606925964}","{'distance': 0.6842105263157895, 'evidence_accuracy': 0.6153846153846154, 'evidence_precision': 0.5, 'evidence_recall': 1.0, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': np.float32(0.42942643), 'contradiction': 0.6621567606925964}","{'distance': 0.6842105263157895, 'evidence_accuracy': 0.6153846153846154, 'evidence_precision': 0.5, 'evidence_recall': 1.0, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': np.float32(0.42942643), 'contradiction': 0.6621567606925964}","{'distance': 0.2666666666666667, 'evidence_accuracy': 0.6153846153846154, 'evidence_precision': 0.5, 'evidence_recall': 0.2, 'evidence_f1': 0.28571428571428575, 'similarity_metrics': np.float32(0.8850239), 'contradiction': 0.002465568482875824}"
,,"{'distance': 0.07692307692307687, 'evidence_accuracy': 0.7692307692307693, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.6967293), 'contradiction': 0.000925205706153065}","{'distance': 0.03703703703703709, 'evidence_accuracy': 0.7692307692307693, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.6378747), 'contradiction': 0.9947913885116577}","{'distance': 0.03703703703703709, 'evidence_accuracy': 0.7692307692307693, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.6378747), 'contradiction': 0.9947913885116577}","{'distance': 0.03703703703703709, 'evidence_accuracy': 0.7692307692307693, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.6378747), 'contradiction': 0.9947913885116577}","{'distance': 0.33333333333333337, 'evidence_accuracy': 0.6923076923076923, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.8488225), 'contradiction': 0.002166708931326866}"
,,,"{'distance': 0.6666666666666667, 'evidence_accuracy': 0.4444444444444444, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.6666666666666666, 'evidence_f1': 0.4444444444444444, 'similarity_metrics': np.float32(0.39178407), 'contradiction': 0.9975824356079102}","{'distance': 0.6666666666666667, 'evidence_accuracy': 0.4444444444444444, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.6666666666666666, 'evidence_f1': 0.4444444444444444, 'similarity_metrics': np.float32(0.39178407), 'contradiction': 0.9975824356079102}","{'distance': 0.5555555555555556, 'evidence_accuracy': 0.5555555555555556, 'evidence_precision': 0.4, 'evidence_recall': 0.6666666666666666, 'evidence_f1': 0.5, 'similarity_metrics': np.float32(0.40940976), 'contradiction': 0.9976567029953003}",
,,,,,,"{'distance': 0.3846153846153846, 'evidence_accuracy': 0.7777777777777778, 'evidence_precision': 0.5, 'evidence_recall': 0.5, 'evidence_f1': 0.5, 'similarity_metrics': np.float32(0.85775316), 'contradiction': 0.0016564341494813561}"
"{'distance': 0.19999999999999996, 'evidence_accuracy': 0.9090909090909091, 'evidence_precision': 1.0, 'evidence_recall': 0.5, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': np.float32(0.87202287), 'contradiction': 0.004086554050445557}","{'distance': 0.19999999999999996, 'evidence_accuracy': 0.9090909090909091, 'evidence_precision': 1.0, 'evidence_recall': 0.5, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': np.float32(0.87202287), 'contradiction': 0.004086554050445557}","{'distance': 0.19999999999999996, 'evidence_accuracy': 0.9090909090909091, 'evidence_precision': 1.0, 'evidence_recall': 0.5, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': np.float32(0.87202287), 'contradiction': 0.004086554050445557}",,"{'distance': 0.36363636363636365, 'evidence_accuracy': 0.8181818181818182, 'evidence_precision': 0.5, 'evidence_recall': 1.0, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': np.float32(0.6017879), 'contradiction': 0.1859295815229416}",,
"{'distance': 0.12, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': np.float32(0.7139802), 'contradiction': 0.993766188621521}","{'distance': 0.12, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': np.float32(0.7139802), 'contradiction': 0.993766188621521}","{'distance': 0.12, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': np.float32(0.7139802), 'contradiction': 0.993766188621521}","{'distance': 0.12, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': np.float32(0.7139802), 'contradiction': 0.993766188621521}","{'distance': 0.12, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': np.float32(0.7139802), 'contradiction': 0.993766188621521}","{'distance': 0.12, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': np.float32(0.7139802), 'contradiction': 0.993766188621521}",
,,,,,,"{'distance': 0.2857142857142857, 'evidence_accuracy': 0.75, 'evidence_precision': 0.4, 'evidence_recall': 1.0, 'evidence_f1': 0.5714285714285715, 'similarity_metrics': np.float32(0.81296015), 'contradiction': 0.0021265202667564154}"
,,,,,,
"{'distance': 0.125, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': np.float32(0.8444275), 'contradiction': 0.004811674356460571}",,"{'distance': 0.125, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': np.float32(0.8444275), 'contradiction': 0.004811674356460571}",,,,"{'distance': 0.368421052631579, 'evidence_accuracy': 0.625, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.7475796), 'contradiction': 0.0017128628678619862}"
"{'distance': 0.09523809523809523, 'evidence_accuracy': 0.7142857142857143, 'evidence_precision': 0.5, 'evidence_recall': 0.16666666666666666, 'evidence_f1': 0.25, 'similarity_metrics': np.float32(0.8944281), 'contradiction': 0.0024595630820840597}","{'distance': 0.09523809523809523, 'evidence_accuracy': 0.7142857142857143, 'evidence_precision': 0.5, 'evidence_recall': 0.16666666666666666, 'evidence_f1': 0.25, 'similarity_metrics': np.float32(0.8944281), 'contradiction': 0.0024595630820840597}","{'distance': 0.09523809523809523, 'evidence_accuracy': 0.7142857142857143, 'evidence_precision': 0.5, 'evidence_recall': 0.16666666666666666, 'evidence_f1': 0.25, 'similarity_metrics': np.float32(0.8944281), 'contradiction': 0.0024595630820840597}","{'distance': 0.21052631578947367, 'evidence_accuracy': 0.8095238095238095, 'evidence_precision': 0.6666666666666666, 'evidence_recall': 0.6666666666666666, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': np.float32(0.73567605), 'contradiction': 0.9967734217643738}","{'distance': 0.19999999999999996, 'evidence_accuracy': 0.8095238095238095, 'evidence_precision': 0.6666666666666666, 'evidence_recall': 0.6666666666666666, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': np.float32(0.7302999), 'contradiction': 0.9975168704986572}",,"{'distance': 0.14893617021276595, 'evidence_accuracy': 0.42857142857142855, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.85743296), 'contradiction': 0.0008127446635626256}"
,,,,,,
,,"{'distance': 0.5625, 'evidence_accuracy': 0.2857142857142857, 'evidence_precision': 0.07142857142857142, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.11764705882352941, 'similarity_metrics': np.float32(0.858706), 'contradiction': 0.861699104309082}",,,"{'distance': 0.2222222222222222, 'evidence_accuracy': 0.5714285714285714, 'evidence_precision': 0.125, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.18181818181818182, 'similarity_metrics': np.float32(0.92637146), 'contradiction': 0.11826761066913605}",
,,,,,,
,,,,,,
,,,,"{'distance': 0.11111111111111116, 'evidence_accuracy': 0.7647058823529411, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.8154901), 'contradiction': 0.996755063533783}",,"{'distance': 0.21052631578947367, 'evidence_accuracy': 0.47058823529411764, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.93462443), 'contradiction': 0.001167776994407177}"
,,,,,,
,,,,,,"{'distance': 0.2558139534883721, 'evidence_accuracy': 0.8333333333333334, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9485383), 'contradiction': 0.0011848181020468473}"
"{'distance': 0.5714285714285714, 'evidence_accuracy': 0.7, 'evidence_precision': 0.5714285714285714, 'evidence_recall': 1.0, 'evidence_f1': 0.7272727272727273, 'similarity_metrics': np.float32(0.7494292), 'contradiction': 0.000994315487332642}","{'distance': 0.5714285714285714, 'evidence_accuracy': 0.7, 'evidence_precision': 0.5714285714285714, 'evidence_recall': 1.0, 'evidence_f1': 0.7272727272727273, 'similarity_metrics': np.float32(0.7494292), 'contradiction': 0.000994315487332642}","{'distance': 0.5714285714285714, 'evidence_accuracy': 0.7, 'evidence_precision': 0.5714285714285714, 'evidence_recall': 1.0, 'evidence_f1': 0.7272727272727273, 'similarity_metrics': np.float32(0.7494292), 'contradiction': 0.000994315487332642}",,,,"{'distance': 0.30434782608695654, 'evidence_accuracy': 0.5, 'evidence_precision': 0.4, 'evidence_recall': 0.5, 'evidence_f1': 0.4444444444444445, 'similarity_metrics': np.float32(0.62068784), 'contradiction': 0.006850437726825476}"
,,,,,,
,,,"{'distance': 0.2941176470588235, 'evidence_accuracy': 0.6666666666666666, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.5, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.50107956), 'contradiction': 0.9755521416664124}","{'distance': 0.2941176470588235, 'evidence_accuracy': 0.6666666666666666, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.5, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.50107956), 'contradiction': 0.9755521416664124}","{'distance': 0.2941176470588235, 'evidence_accuracy': 0.6666666666666666, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.5, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.50107956), 'contradiction': 0.9755521416664124}","{'distance': 0.25, 'evidence_accuracy': 0.1111111111111111, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.8954664), 'contradiction': 0.001672543352469802}"
,,,,,,"{'distance': 0.2857142857142857, 'evidence_accuracy': 0.23076923076923078, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.83314157), 'contradiction': 0.2457672655582428}"
,,,,,,"{'distance': 0.13793103448275867, 'evidence_accuracy': 0.6538461538461539, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.94085276), 'contradiction': 0.5715190768241882}"
,"{'distance': 0.368421052631579, 'evidence_accuracy': 0.5454545454545454, 'evidence_precision': 0.16666666666666666, 'evidence_recall': 1.0, 'evidence_f1': 0.2857142857142857, 'similarity_metrics': np.float32(0.59909385), 'contradiction': 0.9991550445556641}","{'distance': 0.368421052631579, 'evidence_accuracy': 0.5454545454545454, 'evidence_precision': 0.16666666666666666, 'evidence_recall': 1.0, 'evidence_f1': 0.2857142857142857, 'similarity_metrics': np.float32(0.59909385), 'contradiction': 0.9991550445556641}",,,,"{'distance': 0.3571428571428571, 'evidence_accuracy': 0.7272727272727273, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.85763013), 'contradiction': 0.022063206881284714}"
"{'distance': 0.33333333333333337, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': np.float32(0.85597575), 'contradiction': 0.0006184035446494818}","{'distance': 0.33333333333333337, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': np.float32(0.85597575), 'contradiction': 0.0006184035446494818}","{'distance': 0.33333333333333337, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': np.float32(0.85597575), 'contradiction': 0.0006184035446494818}","{'distance': 0.04347826086956519, 'evidence_accuracy': 0.6363636363636364, 'evidence_precision': 1.0, 'evidence_recall': 0.2, 'evidence_f1': 0.33333333333333337, 'similarity_metrics': np.float32(0.7300471), 'contradiction': 0.9983708262443542}","{'distance': 0.04347826086956519, 'evidence_accuracy': 0.6363636363636364, 'evidence_precision': 1.0, 'evidence_recall': 0.2, 'evidence_f1': 0.33333333333333337, 'similarity_metrics': np.float32(0.7300471), 'contradiction': 0.9983708262443542}","{'distance': 0.04347826086956519, 'evidence_accuracy': 0.6363636363636364, 'evidence_precision': 1.0, 'evidence_recall': 0.2, 'evidence_f1': 0.33333333333333337, 'similarity_metrics': np.float32(0.7300471), 'contradiction': 0.9983708262443542}","{'distance': 0.3793103448275862, 'evidence_accuracy': 0.5454545454545454, 'evidence_precision': 0.5, 'evidence_recall': 0.2, 'evidence_f1': 0.28571428571428575, 'similarity_metrics': np.float32(0.9119029), 'contradiction': 0.00157145073171705}"
,,,,,,"{'distance': 0.43999999999999995, 'evidence_accuracy': 0.8888888888888888, 'evidence_precision': 1.0, 'evidence_recall': 0.75, 'evidence_f1': 0.8571428571428571, 'similarity_metrics': np.float32(0.57604545), 'contradiction': 0.25710800290107727}"
,,,"{'distance': 0.33333333333333337, 'evidence_accuracy': 0.7777777777777778, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 1.0, 'evidence_f1': 0.5, 'similarity_metrics': np.float32(0.43266064), 'contradiction': 0.9894042015075684}","{'distance': 0.33333333333333337, 'evidence_accuracy': 0.7777777777777778, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 1.0, 'evidence_f1': 0.5, 'similarity_metrics': np.float32(0.43266064), 'contradiction': 0.9894042015075684}","{'distance': 0.33333333333333337, 'evidence_accuracy': 0.7777777777777778, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 1.0, 'evidence_f1': 0.5, 'similarity_metrics': np.float32(0.43266064), 'contradiction': 0.9894042015075684}","{'distance': 0.36, 'evidence_accuracy': 0.0, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.7288246), 'contradiction': 0.001439316663891077}"
,,,,,,"{'distance': 0.5333333333333333, 'evidence_accuracy': 0.8, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 1.0, 'evidence_f1': 0.5, 'similarity_metrics': np.float32(0.534963), 'contradiction': 0.1630973070859909}"
,,,,,,
,,,,,,
"{'distance': 0.8620689655172413, 'evidence_accuracy': 0.5294117647058824, 'evidence_precision': 0.5333333333333333, 'evidence_recall': 0.8888888888888888, 'evidence_f1': 0.6666666666666667, 'similarity_metrics': np.float32(0.1133173), 'contradiction': 0.5031793117523193}",,"{'distance': 0.8620689655172413, 'evidence_accuracy': 0.5294117647058824, 'evidence_precision': 0.5333333333333333, 'evidence_recall': 0.8888888888888888, 'evidence_f1': 0.6666666666666667, 'similarity_metrics': np.float32(0.1133173), 'contradiction': 0.5031793117523193}","{'distance': 0.7857142857142857, 'evidence_accuracy': 0.47058823529411764, 'evidence_precision': 0.5, 'evidence_recall': 0.7777777777777778, 'evidence_f1': 0.6086956521739131, 'similarity_metrics': np.float32(0.5627265), 'contradiction': 0.26365795731544495}",,,
,,,"{'distance': 0.9166666666666666, 'evidence_accuracy': 0.11764705882352941, 'evidence_precision': 0.0625, 'evidence_recall': 1.0, 'evidence_f1': 0.11764705882352941, 'similarity_metrics': np.float32(0.2969231), 'contradiction': 0.9993368983268738}","{'distance': 0.9166666666666666, 'evidence_accuracy': 0.11764705882352941, 'evidence_precision': 0.0625, 'evidence_recall': 1.0, 'evidence_f1': 0.11764705882352941, 'similarity_metrics': np.float32(0.2969231), 'contradiction': 0.9993368983268738}",,"{'distance': 0.25, 'evidence_accuracy': 0.8235294117647058, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9409147), 'contradiction': 0.0018967229407280684}"
,,,,,"{'distance': 0.5111111111111111, 'evidence_accuracy': 0.43333333333333335, 'evidence_precision': 0.15789473684210525, 'evidence_recall': 0.75, 'evidence_f1': 0.2608695652173913, 'similarity_metrics': np.float32(0.39691052), 'contradiction': 0.9500436186790466}",
